"","rank","feature","n_peptides","group_col","group1","group2","n1","N1","prop1","percent1","n2","N2","prop2","percent2","ratio","delta_ratio","p_raw","p_adj_rank","passed_rank_bh","category_rank_bh","p_adj_rank_wbh","passed_rank_wbh","category_rank_wbh"
"1","peptide_id","agilent_10",1,"group_char","control","dementia",4,50,0.08,8,0,15,0,0,2.4,0.2,0.56575682382134,1,FALSE,"not significant",1,FALSE,"not significant"
"2","peptide_id","agilent_100023",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"3","peptide_id","agilent_100027",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"4","peptide_id","agilent_100083",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"5","peptide_id","agilent_100089",1,"group_char","control","dementia",2,50,0.04,4,0,15,0,0,1.2,-0.666666666666667,1,1,FALSE,"not significant",1,FALSE,"not significant"
"6","peptide_id","agilent_100150",1,"group_char","control","dementia",0,50,0,0,1,15,0.0666666666666667,6.66666666666667,0.15,-2.33333333333333,0.230769230769231,1,FALSE,"not significant",1,FALSE,"not significant"
"7","peptide_id","agilent_100163",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"8","peptide_id","agilent_100165",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"9","peptide_id","agilent_100179",1,"group_char","control","dementia",2,50,0.04,4,0,15,0,0,1.2,-0.666666666666667,1,1,FALSE,"not significant",1,FALSE,"not significant"
"10","peptide_id","agilent_100210",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"11","peptide_id","agilent_100240",1,"group_char","control","dementia",5,50,0.1,10,1,15,0.0666666666666667,6.66666666666667,1.5,0.5,1,1,FALSE,"not significant",1,FALSE,"not significant"
"12","peptide_id","agilent_100242",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"13","peptide_id","agilent_100247",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"14","peptide_id","agilent_100253",1,"group_char","control","dementia",0,50,0,0,1,15,0.0666666666666667,6.66666666666667,0.15,-2.33333333333333,0.230769230769231,1,FALSE,"not significant",1,FALSE,"not significant"
"15","peptide_id","agilent_10026",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"16","peptide_id","agilent_100272",1,"group_char","control","dementia",6,50,0.12,12,0,15,0,0,3.6,0.8,0.322473864052394,1,FALSE,"not significant",1,FALSE,"not significant"
"17","peptide_id","agilent_100273",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"18","peptide_id","agilent_100274",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"19","peptide_id","agilent_100279",1,"group_char","control","dementia",3,50,0.06,6,0,15,0,0,1.8,-0.111111111111111,1,1,FALSE,"not significant",1,FALSE,"not significant"
"20","peptide_id","agilent_100325",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"21","peptide_id","agilent_100341",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"22","peptide_id","agilent_100346",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"23","peptide_id","agilent_100347",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"24","peptide_id","agilent_100362",1,"group_char","control","dementia",2,50,0.04,4,0,15,0,0,1.2,-0.666666666666667,1,1,FALSE,"not significant",1,FALSE,"not significant"
"25","peptide_id","agilent_100370",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"26","peptide_id","agilent_100380",1,"group_char","control","dementia",2,50,0.04,4,0,15,0,0,1.2,-0.666666666666667,1,1,FALSE,"not significant",1,FALSE,"not significant"
"27","peptide_id","agilent_100399",1,"group_char","control","dementia",0,50,0,0,1,15,0.0666666666666667,6.66666666666667,0.15,-2.33333333333333,0.230769230769231,1,FALSE,"not significant",1,FALSE,"not significant"
"28","peptide_id","agilent_100402",1,"group_char","control","dementia",0,50,0,0,1,15,0.0666666666666667,6.66666666666667,0.15,-2.33333333333333,0.230769230769231,1,FALSE,"not significant",1,FALSE,"not significant"
"29","peptide_id","agilent_100409",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"30","peptide_id","agilent_100413",1,"group_char","control","dementia",2,50,0.04,4,1,15,0.0666666666666667,6.66666666666667,0.6,-0.666666666666667,0.551282051282051,1,FALSE,"not significant",1,FALSE,"not significant"
"31","peptide_id","agilent_100435",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"32","peptide_id","agilent_100445",1,"group_char","control","dementia",0,50,0,0,1,15,0.0666666666666667,6.66666666666667,0.15,-2.33333333333333,0.230769230769231,1,FALSE,"not significant",1,FALSE,"not significant"
"33","peptide_id","agilent_100461",1,"group_char","control","dementia",3,50,0.06,6,0,15,0,0,1.8,-0.111111111111111,1,1,FALSE,"not significant",1,FALSE,"not significant"
"34","peptide_id","agilent_100465",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"35","peptide_id","agilent_10048",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"36","peptide_id","agilent_100504",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"37","peptide_id","agilent_100549",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"38","peptide_id","agilent_100559",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"39","peptide_id","agilent_100562",1,"group_char","control","dementia",0,50,0,0,1,15,0.0666666666666667,6.66666666666667,0.15,-2.33333333333333,0.230769230769231,1,FALSE,"not significant",1,FALSE,"not significant"
"40","peptide_id","agilent_100582",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"41","peptide_id","agilent_100593",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"42","peptide_id","agilent_10060",1,"group_char","control","dementia",0,50,0,0,1,15,0.0666666666666667,6.66666666666667,0.15,-2.33333333333333,0.230769230769231,1,FALSE,"not significant",1,FALSE,"not significant"
"43","peptide_id","agilent_100611",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"44","peptide_id","agilent_100618",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"45","peptide_id","agilent_100629",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"46","peptide_id","agilent_100634",1,"group_char","control","dementia",2,50,0.04,4,0,15,0,0,1.2,-0.666666666666667,1,1,FALSE,"not significant",1,FALSE,"not significant"
"47","peptide_id","agilent_100637",1,"group_char","control","dementia",0,50,0,0,1,15,0.0666666666666667,6.66666666666667,0.15,-2.33333333333333,0.230769230769231,1,FALSE,"not significant",1,FALSE,"not significant"
"48","peptide_id","agilent_100653",1,"group_char","control","dementia",0,50,0,0,1,15,0.0666666666666667,6.66666666666667,0.15,-2.33333333333333,0.230769230769231,1,FALSE,"not significant",1,FALSE,"not significant"
"49","peptide_id","agilent_100674",1,"group_char","control","dementia",2,50,0.04,4,0,15,0,0,1.2,-0.666666666666667,1,1,FALSE,"not significant",1,FALSE,"not significant"
"50","peptide_id","agilent_100675",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"51","peptide_id","agilent_10069",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"52","peptide_id","agilent_100714",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"53","peptide_id","agilent_100722",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"54","peptide_id","agilent_100723",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"55","peptide_id","agilent_100737",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"56","peptide_id","agilent_100772",1,"group_char","control","dementia",0,50,0,0,1,15,0.0666666666666667,6.66666666666667,0.15,-2.33333333333333,0.230769230769231,1,FALSE,"not significant",1,FALSE,"not significant"
"57","peptide_id","agilent_1008",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"58","peptide_id","agilent_100803",1,"group_char","control","dementia",0,50,0,0,1,15,0.0666666666666667,6.66666666666667,0.15,-2.33333333333333,0.230769230769231,1,FALSE,"not significant",1,FALSE,"not significant"
"59","peptide_id","agilent_10081",1,"group_char","control","dementia",2,50,0.04,4,0,15,0,0,1.2,-0.666666666666667,1,1,FALSE,"not significant",1,FALSE,"not significant"
"60","peptide_id","agilent_100813",1,"group_char","control","dementia",2,50,0.04,4,0,15,0,0,1.2,-0.666666666666667,1,1,FALSE,"not significant",1,FALSE,"not significant"
"61","peptide_id","agilent_100822",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"62","peptide_id","agilent_100833",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"63","peptide_id","agilent_100835",1,"group_char","control","dementia",0,50,0,0,1,15,0.0666666666666667,6.66666666666667,0.15,-2.33333333333333,0.230769230769231,1,FALSE,"not significant",1,FALSE,"not significant"
"64","peptide_id","agilent_100880",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"65","peptide_id","agilent_100890",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"66","peptide_id","agilent_100916",1,"group_char","control","dementia",3,50,0.06,6,0,15,0,0,1.8,-0.111111111111111,1,1,FALSE,"not significant",1,FALSE,"not significant"
"67","peptide_id","agilent_100918",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"68","peptide_id","agilent_100944",1,"group_char","control","dementia",0,50,0,0,1,15,0.0666666666666667,6.66666666666667,0.15,-2.33333333333333,0.230769230769231,1,FALSE,"not significant",1,FALSE,"not significant"
"69","peptide_id","agilent_100979",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"70","peptide_id","agilent_100987",1,"group_char","control","dementia",2,50,0.04,4,0,15,0,0,1.2,-0.666666666666667,1,1,FALSE,"not significant",1,FALSE,"not significant"
"71","peptide_id","agilent_101",1,"group_char","control","dementia",14,50,0.28,28,3,15,0.2,20,1.4,0.4,0.740679181587149,1,FALSE,"not significant",1,FALSE,"not significant"
"72","peptide_id","agilent_101027",1,"group_char","control","dementia",0,50,0,0,1,15,0.0666666666666667,6.66666666666667,0.15,-2.33333333333333,0.230769230769231,1,FALSE,"not significant",1,FALSE,"not significant"
"73","peptide_id","agilent_101042",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"74","peptide_id","agilent_101068",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"75","peptide_id","agilent_101070",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"76","peptide_id","agilent_10108",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"77","peptide_id","agilent_101098",1,"group_char","control","dementia",4,50,0.08,8,0,15,0,0,2.4,0.2,0.56575682382134,1,FALSE,"not significant",1,FALSE,"not significant"
"78","peptide_id","agilent_101109",1,"group_char","control","dementia",2,50,0.04,4,0,15,0,0,1.2,-0.666666666666667,1,1,FALSE,"not significant",1,FALSE,"not significant"
"79","peptide_id","agilent_101113",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"80","peptide_id","agilent_101119",1,"group_char","control","dementia",2,50,0.04,4,0,15,0,0,1.2,-0.666666666666667,1,1,FALSE,"not significant",1,FALSE,"not significant"
"81","peptide_id","agilent_101134",1,"group_char","control","dementia",0,50,0,0,1,15,0.0666666666666667,6.66666666666667,0.15,-2.33333333333333,0.230769230769231,1,FALSE,"not significant",1,FALSE,"not significant"
"82","peptide_id","agilent_101165",1,"group_char","control","dementia",2,50,0.04,4,0,15,0,0,1.2,-0.666666666666667,1,1,FALSE,"not significant",1,FALSE,"not significant"
"83","peptide_id","agilent_101168",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"84","peptide_id","agilent_101169",1,"group_char","control","dementia",3,50,0.06,6,1,15,0.0666666666666667,6.66666666666667,0.9,-0.111111111111111,1,1,FALSE,"not significant",1,FALSE,"not significant"
"85","peptide_id","agilent_10117",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"86","peptide_id","agilent_101172",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"87","peptide_id","agilent_101186",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"88","peptide_id","agilent_101189",1,"group_char","control","dementia",3,50,0.06,6,0,15,0,0,1.8,-0.111111111111111,1,1,FALSE,"not significant",1,FALSE,"not significant"
"89","peptide_id","agilent_10119",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"90","peptide_id","agilent_101190",1,"group_char","control","dementia",3,50,0.06,6,1,15,0.0666666666666667,6.66666666666667,0.9,-0.111111111111111,1,1,FALSE,"not significant",1,FALSE,"not significant"
"91","peptide_id","agilent_101196",1,"group_char","control","dementia",4,50,0.08,8,1,15,0.0666666666666667,6.66666666666667,1.2,0.2,1,1,FALSE,"not significant",1,FALSE,"not significant"
"92","peptide_id","agilent_101207",1,"group_char","control","dementia",3,50,0.06,6,2,15,0.133333333333333,13.3333333333333,0.45,-1.22222222222222,0.325262037451355,1,FALSE,"not significant",1,FALSE,"not significant"
"93","peptide_id","agilent_101210",1,"group_char","control","dementia",2,50,0.04,4,0,15,0,0,1.2,-0.666666666666667,1,1,FALSE,"not significant",1,FALSE,"not significant"
"94","peptide_id","agilent_101215",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"95","peptide_id","agilent_101221",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"96","peptide_id","agilent_101243",1,"group_char","control","dementia",2,50,0.04,4,0,15,0,0,1.2,-0.666666666666667,1,1,FALSE,"not significant",1,FALSE,"not significant"
"97","peptide_id","agilent_10126",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"98","peptide_id","agilent_101270",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"99","peptide_id","agilent_101273",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"100","peptide_id","agilent_101295",1,"group_char","control","dementia",0,50,0,0,1,15,0.0666666666666667,6.66666666666667,0.15,-2.33333333333333,0.230769230769231,1,FALSE,"not significant",1,FALSE,"not significant"
"101","peptide_id","agilent_101302",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"102","peptide_id","agilent_101311",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"103","peptide_id","agilent_101313",1,"group_char","control","dementia",0,50,0,0,1,15,0.0666666666666667,6.66666666666667,0.15,-2.33333333333333,0.230769230769231,1,FALSE,"not significant",1,FALSE,"not significant"
"104","peptide_id","agilent_101317",1,"group_char","control","dementia",0,50,0,0,1,15,0.0666666666666667,6.66666666666667,0.15,-2.33333333333333,0.230769230769231,1,FALSE,"not significant",1,FALSE,"not significant"
"105","peptide_id","agilent_101324",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"106","peptide_id","agilent_101325",1,"group_char","control","dementia",3,50,0.06,6,0,15,0,0,1.8,-0.111111111111111,1,1,FALSE,"not significant",1,FALSE,"not significant"
"107","peptide_id","agilent_10133",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"108","peptide_id","agilent_101336",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"109","peptide_id","agilent_101341",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"110","peptide_id","agilent_101350",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"111","peptide_id","agilent_101356",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"112","peptide_id","agilent_101362",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"113","peptide_id","agilent_101364",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"114","peptide_id","agilent_101372",1,"group_char","control","dementia",0,50,0,0,1,15,0.0666666666666667,6.66666666666667,0.15,-2.33333333333333,0.230769230769231,1,FALSE,"not significant",1,FALSE,"not significant"
"115","peptide_id","agilent_101384",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"116","peptide_id","agilent_101397",1,"group_char","control","dementia",0,50,0,0,1,15,0.0666666666666667,6.66666666666667,0.15,-2.33333333333333,0.230769230769231,1,FALSE,"not significant",1,FALSE,"not significant"
"117","peptide_id","agilent_101433",1,"group_char","control","dementia",0,50,0,0,1,15,0.0666666666666667,6.66666666666667,0.15,-2.33333333333333,0.230769230769231,1,FALSE,"not significant",1,FALSE,"not significant"
"118","peptide_id","agilent_101448",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"119","peptide_id","agilent_101530",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"120","peptide_id","agilent_101560",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"121","peptide_id","agilent_101566",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"122","peptide_id","agilent_101567",1,"group_char","control","dementia",0,50,0,0,1,15,0.0666666666666667,6.66666666666667,0.15,-2.33333333333333,0.230769230769231,1,FALSE,"not significant",1,FALSE,"not significant"
"123","peptide_id","agilent_101571",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"124","peptide_id","agilent_101573",1,"group_char","control","dementia",2,50,0.04,4,0,15,0,0,1.2,-0.666666666666667,1,1,FALSE,"not significant",1,FALSE,"not significant"
"125","peptide_id","agilent_101574",1,"group_char","control","dementia",0,50,0,0,1,15,0.0666666666666667,6.66666666666667,0.15,-2.33333333333333,0.230769230769231,1,FALSE,"not significant",1,FALSE,"not significant"
"126","peptide_id","agilent_101601",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"127","peptide_id","agilent_101625",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"128","peptide_id","agilent_101633",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"129","peptide_id","agilent_101637",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"130","peptide_id","agilent_101646",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"131","peptide_id","agilent_101650",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"132","peptide_id","agilent_101654",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"133","peptide_id","agilent_101660",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"134","peptide_id","agilent_101663",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"135","peptide_id","agilent_101664",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"136","peptide_id","agilent_101734",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"137","peptide_id","agilent_101756",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"138","peptide_id","agilent_10176",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"139","peptide_id","agilent_101790",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"140","peptide_id","agilent_1018",1,"group_char","control","dementia",2,50,0.04,4,0,15,0,0,1.2,-0.666666666666667,1,1,FALSE,"not significant",1,FALSE,"not significant"
"141","peptide_id","agilent_101807",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"142","peptide_id","agilent_101813",1,"group_char","control","dementia",2,50,0.04,4,1,15,0.0666666666666667,6.66666666666667,0.6,-0.666666666666667,0.551282051282051,1,FALSE,"not significant",1,FALSE,"not significant"
"143","peptide_id","agilent_101815",1,"group_char","control","dementia",4,50,0.08,8,1,15,0.0666666666666667,6.66666666666667,1.2,0.2,1,1,FALSE,"not significant",1,FALSE,"not significant"
"144","peptide_id","agilent_101886",1,"group_char","control","dementia",2,50,0.04,4,0,15,0,0,1.2,-0.666666666666667,1,1,FALSE,"not significant",1,FALSE,"not significant"
"145","peptide_id","agilent_101893",1,"group_char","control","dementia",2,50,0.04,4,0,15,0,0,1.2,-0.666666666666667,1,1,FALSE,"not significant",1,FALSE,"not significant"
"146","peptide_id","agilent_101897",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"147","peptide_id","agilent_101901",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"148","peptide_id","agilent_101936",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"149","peptide_id","agilent_101944",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"150","peptide_id","agilent_101947",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"151","peptide_id","agilent_101962",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
"152","peptide_id","agilent_101967",1,"group_char","control","dementia",3,50,0.06,6,0,15,0,0,1.8,-0.111111111111111,1,1,FALSE,"not significant",1,FALSE,"not significant"
"153","peptide_id","agilent_102048",1,"group_char","control","dementia",1,50,0.02,2,0,15,0,0,0.6,-2.33333333333333,1,1,FALSE,"not significant",1,FALSE,"not significant"
