ID,fold_change,neglogp,padj,input,count
agilent_103066,58.91,14.875,0,269,316
agilent_103238,58.14,1000,0,320,371
agilent_103966,90.827,1000,0,143,259
agilent_104120,81.327,15.477,0,230,373
agilent_105245,561.654,6.817,0.041,5,56
agilent_105317,5014.772,1000,0,5,500
agilent_105587,313.423,15.477,0,32,200
agilent_105633,55.968,8.93,0,112,125
agilent_106304,971.612,15.955,0,16,310
agilent_106858,235.309,6.991,0.027,13,61
agilent_107098,81.722,8.001,0.003,54,88
agilent_107529,27.267,7.057,0.023,263,143
agilent_10807,82.209,13.506,0,122,200
agilent_1088,18.44,8.82,0,737,271
agilent_109027,26.448,13.208,0,821,433
agilent_10959,43.197,9.526,0,202,174
agilent_109595,23.761,7.816,0.004,401,190
agilent_10960,127.199,14.955,0,1288,3267
agilent_109931,25.482,9.411,0,492,250
agilent_110645,43.424,9.001,0,179,155
agilent_110894,117.011,10.295,0,48,112
agilent_11153,76.186,7.294,0.014,52,79
agilent_11154,24.577,7.508,0.008,353,173
agilent_112061,34.943,7.506,0.008,188,131
agilent_11270,88.174,1000,0,302,531
agilent_11271,85.276,15.654,0,404,687
agilent_11272,138.85,1000,0,186,515
agilent_112788,16.891,6.966,0.029,573,193
agilent_112962,37.494,10.654,0,321,240
agilent_113080,146.205,1000,0,284,828
agilent_113439,37.53,7.276,0.014,155,116
agilent_11353,24.679,11.857,0,762,375
agilent_113793,54.005,8.847,0,117,126
agilent_114018,49.36,15.256,0,382,376
agilent_11512,73.009,8.432,0.001,68,99
agilent_11947,112.268,1000,0,800,1791
agilent_11948,80.246,15.955,0,1083,1733
agilent_11949,113.773,1000,0,320,726
agilent_12000,4045.249,1000,0,3,242
agilent_12001,2532.46,1000,0,6,303
agilent_12004,118.786,15.654,0,518,1227
agilent_12005,310.592,15.654,0,93,576
agilent_12006,450.796,1000,0,94,845
agilent_12008,114.594,15.353,0,484,1106
agilent_12009,117.079,1000,0,744,1737
agilent_12010,91.892,1000,0,185,339
agilent_12011,135.314,1000,0,590,1592
agilent_12012,123.834,15.654,0,196,484
agilent_12013,198.311,1000,0,154,609
agilent_12014,44.576,1000,0,1485,1320
agilent_12015,249.865,1000,0,1091,5436
agilent_12016,219.154,14.913,0,2099,9173
agilent_12017,295.168,14.955,0,342,2013
agilent_12021,112.909,15.654,0,489,1101
agilent_12022,39.854,12.409,0,380,302
agilent_12023,128.382,15.353,0,541,1385
agilent_12024,1725.671,15.955,0,17,585
agilent_120811,91770.323,1000,0,0.1,183
agilent_121818,22.774,7.878,0.004,436,198
agilent_124132,69.903,7.932,0.003,66,92
agilent_124265,144.266,15.955,0,138,397
agilent_124458,551.625,15.955,0,16,176
agilent_12509,12.744,9.087,0,2058,523
agilent_12510,14.191,9.878,0,1622,459
agilent_12511,52.649,15.955,0,381,400
agilent_12512,11.612,7.337,0.012,1179,273
agilent_12513,11.131,7.298,0.013,1275,283
agilent_127310,89.991,10.774,0,73,131
agilent_128182,32.411,11.592,0,475,307
agilent_129021,263.759,1000,0,285,1499
agilent_129495,446.451,15.176,0,257,2288
agilent_12989,587.445,15.955,0,14,164
agilent_13017,67.882,1000,0,1018,1378
agilent_130553,32.539,8.336,0.001,262,170
agilent_130555,23.503,11.618,0,798,374
agilent_130655,38.635,9.716,0,257,198
agilent_133222,439.628,15.955,0,120,1052
agilent_133816,169.165,15.955,0,75,253
agilent_134048,80.236,12.765,0,115,184
agilent_134505,28584.199,7.163,0.018,0.1,57
agilent_134645,139.835,12.904,0,52,145
agilent_135148,442.577,1000,0,212,1871
agilent_136683,227.754,11.177,0,24,109
agilent_137100,88.816,11.564,0,83,147
agilent_137129,64189.078,14.574,0,0.1,128
