ID,fold_change,neglogp,padj,input,count
agilent_100247,164.904,15.955,0,63,97
agilent_100987,310.597,15.955,0,10,29
agilent_101098,44.262,15.654,0,196,81
agilent_101113,45.901,14.321,0,91,39
agilent_101362,59.591,15.955,0,133,74
agilent_10406,19.278,8.329,0.001,200,36
agilent_104204,66.642,14.423,0,45,28
agilent_104362,13.388,6.918,0.033,320,40
agilent_105317,706.876,1000,0,5,33
agilent_106498,69.078,15.955,0,169,109
agilent_106641,53.551,12.064,0,50,25
agilent_106773,45.555,15.955,0,221,94
agilent_107529,65.157,15.256,0,263,160
agilent_10797,24.959,14.54,0,339,79
agilent_108274,102.121,1000,0,43,41
agilent_1088,62.198,15.109,0,737,428
agilent_108889,33.265,15.109,0,689,214
agilent_109154,27.112,15.256,0,557,141
agilent_109382,29.21,12.889,0,187,51
agilent_10960,14.136,13.528,0,1288,170
agilent_109743,26.849,15.654,0,363,91
agilent_109968,13.843,6.844,0.04,294,38
agilent_11048,160.654,1000,0,74,111
agilent_110641,13.21,11.024,0,1727,213
agilent_110702,13.581,7.417,0.011,347,44
agilent_110865,61.201,9.503,0,28,16
agilent_111082,14.257,13.452,0,909,121
agilent_111417,32.489,1000,0,389,118
agilent_11266,19.04,12.111,0,405,72
agilent_11270,73.057,15.955,0,302,206
agilent_11271,71.843,15.256,0,404,271
agilent_11272,95.01,15.955,0,186,165
agilent_11281,26.776,7.026,0.026,76,19
agilent_112839,59.091,15.654,0,203,112
agilent_113286,15.466,7.548,0.008,277,40
agilent_113529,15.403,11.169,0,598,86
agilent_1141,10.649,8.152,0.002,694,69
agilent_1142,16.911,11.646,0,494,78
agilent_114364,15.052,8.734,0.001,370,52
agilent_11510,84.511,15.955,0,128,101
agilent_115919,61.201,7.578,0.007,21,12
agilent_11636,38.036,12.755,0,107,38
agilent_116462,24.767,9.9,0,160,37
agilent_116563,14.092,7.671,0.006,342,45
agilent_117006,75.2,15.955,0,94,66
agilent_117009,8.418,7.543,0.008,967,76
agilent_117319,59.091,9.366,0,29,16
agilent_117707,9.705,8.789,0,916,83
agilent_118098,32.479,15.109,0,953,289
agilent_118346,17.381,11.667,0,456,74
agilent_119373,12.471,10.169,0,730,85
agilent_119442,29.989,11.852,0,150,42
agilent_119470,26.266,1000,0,420,103
agilent_11947,25.169,1000,0,800,188
agilent_11948,18.691,1000,0,1083,189
agilent_11949,20.751,11.428,0,320,62
agilent_12000,535.512,14.423,0,3,15
agilent_12001,624.764,15.955,0,6,35
agilent_12004,161.481,15.353,0,518,781
agilent_12005,152.016,1000,0,93,132
agilent_12006,64.945,15.955,0,94,57
agilent_12008,44.478,15.109,0,484,201
agilent_12009,61.325,15.353,0,744,426
agilent_12010,42.841,1000,0,185,74
agilent_12011,45.745,15.051,0,590,252
agilent_12012,40.983,15.654,0,196,75
agilent_12013,58.419,15.955,0,154,84
agilent_12014,31.301,1000,0,1485,434
agilent_12018,422.698,15.955,0,75,296
agilent_12019,346.508,15.955,0,221,715
agilent_12020,297.539,15.955,0,374,1039
agilent_12021,166.02,15.353,0,489,758
agilent_12022,54.115,15.353,0,380,192
agilent_12023,144.519,15.654,0,541,730
agilent_12024,403.209,15.955,0,17,64
agilent_121009,21.715,11.392,0,291,59
agilent_121705,36.631,15.955,0,307,105
agilent_121832,56.101,11.396,0,42,22
agilent_121943,29.438,12.442,0,171,47
agilent_122789,33.262,13.805,0,161,50
agilent_123058,85.483,15.955,0,431,344
agilent_123600,148.586,1000,0,142,197
agilent_124562,33.239,9.754,0,87,27
agilent_12632,58.185,15.654,0,208,113
agilent_127044,38.495,15.477,0,690,248
agilent_127464,232.055,11.26,0,6,13
agilent_127631,26.547,8.96,0,117,29
agilent_128186,67.55,15.955,0,241,152
agilent_129093,25.465,9.598,0,143,34
agilent_129436,35.052,7.898,0.004,55,18
agilent_129495,157.111,15.477,0,257,377
agilent_129854,87.764,1000,0,72,59
agilent_129934,43.955,1000,0,173,71
agilent_130064,16.042,7.148,0.02,227,34
agilent_130073,40.894,9.43,0,55,21
agilent_131569,21.551,12.101,0,328,66
agilent_131799,32.235,10.377,0,103,31
agilent_133222,252.583,15.955,0,120,283
agilent_134048,39.116,13.699,0,115,42
agilent_134235,28.457,15.256,0,1035,275
agilent_134645,55.611,12.884,0,52,27
agilent_135148,106.597,15.654,0,212,211
agilent_135595,17.074,10.866,0,414,66
agilent_135862,110.86,15.955,0,57,59
agilent_136705,18.315,13.018,0,538,92
agilent_137474,136.781,1000,0,83,106
agilent_138369,38.354,15.353,0,148,53
agilent_138497,29.989,7.954,0.003,75,21
agilent_138596,26.071,15.654,0,456,111
agilent_138817,37.361,7.254,0.015,43,15
agilent_138837,20.322,8.742,0.001,195,37
agilent_139400,65.909,9.792,0,26,16
agilent_141119,31.238,10.933,0,120,35
agilent_141611,21.42,7.267,0.015,125,25
agilent_141623,18.795,11.914,0,2154,378
agilent_142649,12.778,8.252,0.002,461,55
agilent_142874,59.637,15.955,0,88,49
agilent_142983,41.459,15.654,0,217,84
agilent_143422,29.751,7.692,0.006,72,20
agilent_143532,118.681,1000,0,37,41
agilent_143721,33.228,15.654,0,332,103
agilent_144968,24.777,8.961,0,134,31
agilent_145295,17.73,9.151,0,296,49
agilent_14610,10.645,6.833,0.041,493,49
agilent_146140,37.074,15.256,0,364,126
agilent_146603,12.893,12.13,0,947,114
agilent_14710,39.753,15.256,0,326,121
agilent_147132,32.755,15.353,0,412,126
agilent_147318,15.703,7.527,0.008,266,39
agilent_147336,69.727,15.256,0,874,569
agilent_147889,15.3,8.009,0.003,315,45
agilent_148215,23.636,8.885,0,145,32
agilent_14825,38.595,13.232,0,111,40
agilent_148395,15.403,7.828,0.004,299,43
agilent_149387,17.702,14.632,0,720,119
agilent_149908,99.716,15.955,0,174,162
agilent_149939,12.099,11.452,0,1319,149
agilent_149992,20.519,14.206,0,475,91
agilent_150949,67.435,10.343,0,27,17
agilent_15120,38.05,15.654,0,456,162
agilent_15184,52.837,1000,0,150,74
agilent_152051,19.209,7.956,0.003,184,33
agilent_153024,26.642,12.042,0,201,50
agilent_153298,224.246,1000,0,32,67
agilent_153457,14.743,9.98,0,494,68
agilent_156128,29.889,15.353,0,387,108
agilent_156508,47.095,15.955,0,141,62
agilent_157564,27.153,6.857,0.039,71,18
agilent_158255,26.115,15.256,0,365,89
agilent_158585,16.59,10.876,0,439,68
agilent_158598,49.726,7.459,0.01,28,13
agilent_158822,54.415,1000,0,124,63
agilent_15919,24.772,9.448,0,147,34
agilent_15965,203.495,15.654,0,180,342
agilent_160567,31.17,15.955,0,457,133
agilent_161254,19.7,13.593,0,473,87
agilent_16154,230.474,1000,0,79,170
agilent_161799,19.749,7.095,0.022,141,26
agilent_162090,27.262,8.911,0,110,28
agilent_16209,95.169,15.109,0,709,630
agilent_162687,21.584,15.109,0,655,132
agilent_16297,15.76,8.582,0.001,333,49
agilent_163075,17.072,12.488,0,596,95
agilent_165745,32.856,15.654,0,251,77
agilent_165814,9.847,7.563,0.008,707,65
agilent_166265,18.731,8.487,0.001,223,39
agilent_166341,31.323,15.256,0,995,291
agilent_166500,28.901,10.302,0,126,34
agilent_16674,25.464,1000,0,1245,296
agilent_166849,75.887,1000,0,199,141
agilent_166869,39.691,15.955,0,340,126
agilent_168140,59.384,15.256,0,404,224
agilent_1683,54.87,1000,0,609,312
agilent_168512,32.492,9.63,0,89,27
agilent_168786,33.239,14.331,0,174,54
agilent_168930,17.927,8.236,0.002,233,39
agilent_169194,23.916,7.37,0.012,103,23
agilent_169269,26.206,7.768,0.005,94,23
agilent_169416,19.643,15.955,0,1145,210
agilent_170562,42.472,15.955,0,232,92
agilent_170679,46.111,15.109,0,655,282
agilent_170771,19.681,9.186,0,234,43
agilent_170868,23.927,6.986,0.029,94,21
agilent_171284,38.572,15.256,0,572,206
agilent_171523,45.53,15.176,0,454,193
agilent_171770,60.267,15.353,0,606,341
agilent_172312,12.104,8.422,0.001,584,66
agilent_174068,42.001,9.278,0,51,20
agilent_174704,28.341,15,0,975,258
agilent_174869,28.422,15.477,0,309,82
agilent_175550,25.577,14.778,0,335,80
agilent_176576,100.802,1000,0,102,96
agilent_176852,157.931,15.955,0,118,174
agilent_177491,94.877,15.477,0,403,357
agilent_178677,87.339,15.654,0,336,274
agilent_178693,12.038,11.512,0,1210,136
agilent_1793,130.789,15.955,0,104,127
agilent_179435,112.739,1000,0,38,40
agilent_179576,8.024,6.97,0.03,881,66
agilent_179949,58.734,15.477,0,403,221
agilent_180309,253.847,15.477,0,308,730
agilent_180726,30.683,13.538,0,185,53
agilent_181280,17.107,8.655,0.001,288,46
agilent_181836,107.102,6.757,0.048,9,9
agilent_182676,202.999,15.955,0,411,779
agilent_183695,56.27,15.256,0,394,207
agilent_186478,16.911,7.619,0.007,228,36
agilent_186534,19.635,8.071,0.002,180,33
agilent_188119,36.25,9.087,0,65,22
agilent_188335,9.025,8.356,0.001,1341,113
agilent_188384,8.264,7.413,0.011,985,76
agilent_188392,38.739,15.477,0,188,68
agilent_188802,22.52,14.557,0,409,86
agilent_188869,53.832,15.955,0,191,96
agilent_188933,65.666,15.477,0,305,187
agilent_189735,20.475,7.246,0.016,136,26
agilent_189814,149.497,15.955,0,48,67
agilent_190190,633.689,15.955,0,12,71
agilent_191187,58.906,1000,0,260,143
agilent_191430,30.202,15.654,0,461,130
agilent_192564,118.943,1000,0,199,221
agilent_192983,102.818,15.955,0,25,24
agilent_19346,27.612,9.873,0,128,33
agilent_193582,32.826,15.955,0,385,118
agilent_193624,14.484,9.959,0,525,71
agilent_195471,37.693,15.654,0,699,246
agilent_19573,14.506,9.378,0,443,60
agilent_195797,25.353,11.551,0,207,49
agilent_19606,107.605,15.654,0,213,214
agilent_196127,107.102,15.477,0,440,440
agilent_196251,22.441,6.919,0.033,105,22
agilent_197198,23.463,14.699,0,388,85
agilent_197913,16.446,11.46,0,521,80
agilent_198094,9.014,6.773,0.047,701,59
agilent_198635,97.789,1000,0,46,42
agilent_198657,71.402,15.256,0,660,440
agilent_198804,15.889,9.191,0,364,54
agilent_199303,24.403,9.669,0,158,36
agilent_199651,51.409,7.102,0.022,25,12
agilent_199683,16.982,12.888,0,637,101
agilent_199830,160.654,7.222,0.017,6,9
agilent_200067,17.997,8.454,0.001,244,41
agilent_200370,380.398,1000,0,29,103
agilent_200616,53.551,10.812,0,42,21
agilent_200650,14.664,9.066,0,409,56
agilent_200788,131.529,1000,0,114,140
agilent_200789,126.956,15.955,0,205,243
agilent_200824,17.85,9.503,0,312,52
agilent_200833,82.417,15.477,0,269,207
agilent_203304,62.051,15.654,0,126,73
agilent_203325,64.261,9.227,0,25,15
agilent_203353,23.42,14.436,0,375,82
agilent_20336,9.719,8.286,0.001,1664,151
agilent_205012,16.041,15.256,0,1095,164
agilent_205016,12.503,7.989,0.003,454,53
agilent_205262,18.863,10.568,0,335,59
agilent_205317,21.305,9.016,0,186,37
agilent_205460,17.567,7.267,0.015,189,31
agilent_205570,57.074,15.477,0,912,486
agilent_205649,43.186,10.778,0,62,25
agilent_206025,112.611,1000,0,175,184
agilent_206026,94.624,15.654,0,309,273
agilent_206027,46.201,10.341,0,51,22
agilent_206029,47.259,15.477,0,383,169
agilent_206333,19.028,11.888,0,394,70
agilent_20730,14.696,10.162,0,532,73
agilent_207394,19.303,7.726,0.005,172,31
agilent_207681,174.577,1000,0,100,163
agilent_208344,21.72,11.293,0,286,58
agilent_208524,19.399,12.106,0,392,71
