ID,fold_change,neglogp,padj,input,count
agilent_100890,37.912,6.798,0.048,64,44
agilent_102644,18749.077,6.833,0.045,0.1,34
agilent_104204,61.271,8.125,0.002,45,50
agilent_105317,2161.658,1000,0,5,196
agilent_107529,108.821,1000,0,263,519
agilent_10960,14.899,1000,0,1288,348
agilent_11124,20954.851,7.499,0.01,0.1,38
agilent_11154,17.496,9.27,0,353,112
agilent_112689,41.302,1000,0,733,549
agilent_112839,80.136,15.353,0,203,295
agilent_115049,13.816,8.644,0.001,459,115
agilent_1167,34.364,1000,0,544,339
agilent_1173,73.233,1000,0,628,834
agilent_119297,26.284,7.126,0.023,107,51
agilent_11947,59.487,1000,0,800,863
agilent_11948,49.34,1000,0,1083,969
agilent_11949,58.074,1000,0,320,337
agilent_12000,1121.268,11.118,0,3,61
agilent_12001,882.31,1000,0,6,96
agilent_12011,52.06,15.176,0,590,557
agilent_12012,34.887,14.353,0,196,124
agilent_12013,66.245,15.477,0,154,185
agilent_12015,69.499,1000,0,1091,1375
agilent_12016,66.152,1000,0,2099,2518
agilent_12017,58.692,15.654,0,342,364
agilent_12018,368.364,15.654,0,75,501
agilent_12019,232.804,15.051,0,221,933
agilent_12020,192.858,1000,0,374,1308
agilent_12021,12.969,8.325,0.001,489,115
agilent_12023,18.347,12.695,0,541,180
agilent_12024,671.463,1000,0,17,207
agilent_120811,38049.598,12.522,0,0.1,69
agilent_121291,14.944,8.064,0.003,369,100
agilent_121292,24.938,1000,0,471,213
agilent_121498,82.717,1000,0,84,126
agilent_122914,3474.094,11.524,0,1,63
agilent_12509,22.99,1000,0,2058,858
agilent_12510,27.912,1000,0,1622,821
agilent_12511,85.249,1000,0,381,589
agilent_12512,16.417,1000,0,1179,351
agilent_12513,21.668,1000,0,1275,501
agilent_127869,11.189,12.528,0,1237,251
agilent_12789,29.778,7.695,0.006,100,54
agilent_129495,86.042,1000,0,257,401
agilent_129577,9.513,6.827,0.045,655,113
agilent_130249,16.042,10.581,0,495,144
agilent_13153,12.065,10.827,0,841,184
agilent_133222,158.08,1000,0,120,344
agilent_135148,98.323,15.109,0,212,378
