ID,fold_change,neglogp,padj,input,count
agilent_100772,232.726,12.955,0,22,91
agilent_101207,21.505,6.981,0.031,225,86
agilent_101433,32.592,9.048,0,164,95
agilent_101574,23.021,12.646,0,589,241
agilent_103066,20.707,7.329,0.014,269,99
agilent_104039,183.377,12.368,0,27,88
agilent_104204,67.516,7.367,0.013,45,54
agilent_104229,9.825,15.256,0,1907,333
agilent_104488,18.016,9.855,0,584,187
agilent_105317,3904.687,15.955,0,5,347
agilent_105525,13.551,7.999,0.003,656,158
agilent_106093,39.33,8.136,0.002,103,72
agilent_106397,58.387,7.293,0.015,53,55
agilent_107058,48.86,8.089,0.002,76,66
agilent_107397,45.125,13.764,0,197,158
agilent_107529,81.079,15.477,0,263,379
agilent_1075,51.972,1000,0,826,763
agilent_108474,94.217,1000,0,759,1271
agilent_108539,26.366,8.834,0,239,112
agilent_108983,37.832,8.489,0.001,116,78
agilent_109226,15.409,8.216,0.002,555,152
agilent_109516,300.407,15.955,0,56,299
agilent_109583,55.824,13.323,0,128,127
agilent_10960,11.62,12.755,0,1288,266
agilent_11048,129.254,15.654,0,74,170
agilent_110650,36008.638,10.217,0,0.1,64
agilent_11077,10.829,15.477,0,3429,660
agilent_110805,13.896,7.544,0.008,579,143
agilent_111346,47.11,15.477,0,756,633
agilent_112104,91.949,15.955,0,216,353
agilent_112232,90.283,9.362,0,43,69
agilent_11271,18.662,8.593,0.001,404,134
agilent_112839,38.248,11.86,0,203,138
agilent_113373,78.898,14.273,0,87,122
agilent_114521,31.161,9.475,0,195,108
agilent_114623,32.661,10.883,0,236,137
agilent_11483,25.659,11.006,0,364,166
agilent_11484,30.007,8.756,0.001,180,96
agilent_11485,15.849,9.182,0,639,180
agilent_1172,15.046,7.881,0.004,531,142
agilent_117890,386.812,8.644,0.001,8,55
agilent_118715,2.49,10.236,0,6145,272
agilent_11947,62.382,1000,0,800,887
agilent_11948,44.99,1000,0,1083,866
agilent_11949,68.747,15.955,0,320,391
agilent_12000,2813.175,15.955,0,3,150
agilent_12001,2138.013,1000,0,6,228
agilent_12004,202.353,15.176,0,518,1863
agilent_12005,358.15,15.256,0,93,592
agilent_12006,680.549,15.654,0,94,1137
agilent_12011,203.311,15.256,0,590,2132
agilent_12012,157.021,1000,0,196,547
agilent_12013,243.321,15.353,0,154,666
agilent_12018,363.837,15.955,0,75,485
agilent_12019,338.599,15.955,0,221,1330
agilent_12020,209.709,1000,0,374,1394
agilent_12024,1373.491,15.955,0,17,415
agilent_120771,18.962,15.051,0,1445,487
agilent_12103,57.42,14.778,0,146,149
agilent_12360,163.968,13.868,0,35,102
agilent_123617,11.756,8.469,0.001,828,173
agilent_12377,33.471,11.99,0,274,163
agilent_124401,10.192,10.521,0,1209,219
agilent_124532,31.161,7.526,0.009,130,72
agilent_124578,38.917,15.477,0,373,258
agilent_124900,54.77,12.043,0,113,110
agilent_12510,5.862,7.913,0.004,1622,169
agilent_12511,24.957,11.062,0,381,169
agilent_1256,46.141,1000,0,906,743
agilent_1257,38.358,15.654,0,663,452
agilent_1258,29.719,1000,0,2978,1573
agilent_126720,7.38,7.108,0.023,1136,149
agilent_126830,14.603,11.614,0,917,238
agilent_128670,50.219,11.571,0,121,108
agilent_129003,12.068,7.415,0.011,690,148
agilent_129114,23.05,8.854,0,310,127
agilent_129215,118.546,1000,0,215,453
agilent_129495,123.254,1000,0,257,563
agilent_129,199.348,1000,0,1403,4971
agilent_130008,35.484,10.238,0,176,111
agilent_130011,17.355,9.668,0,603,186
agilent_130807,17.397,9.742,0,608,188
agilent_130847,6.516,7.884,0.004,1442,167
agilent_131166,36.467,7.796,0.005,108,70
agilent_131679,18.417,10.347,0,611,200
agilent_131778,104.322,11.745,0,48,89
agilent_132996,21.302,15.256,0,1038,393
agilent_133186,42.002,1000,0,359,268
agilent_133222,339.456,15.955,0,120,724
agilent_133306,217.585,1000,0,226,874
agilent_134048,46.479,10.36,0,115,95
agilent_134572,137.862,15.955,0,171,419
agilent_135148,200.903,15.353,0,212,757
agilent_137256,31.288,9.751,0,205,114
agilent_137474,193.194,1000,0,83,285
agilent_1379,35.824,1000,0,501,319
agilent_138501,16.242,7.795,0.005,433,125
agilent_140221,59.593,1000,0,169,179
agilent_140234,15.571,11.085,0,813,225
agilent_141204,34.999,12.072,0,254,158
agilent_142983,77.006,15.955,0,217,297
agilent_143365,14.003,6.8,0.047,446,111
agilent_143555,114.611,8.004,0.003,27,55
agilent_144336,15.493,12.073,0,897,247
agilent_144426,34.266,15.955,0,399,243
agilent_144707,23.604,10.42,0,379,159
agilent_144930,10.069,13.767,0,1626,291
agilent_145259,32.95,9.647,0,181,106
agilent_145785,25.657,12.369,0,432,197
agilent_146668,14.553,7.395,0.012,491,127
agilent_146996,39.661,14.955,0,305,215
agilent_147318,97.721,15.477,0,266,462
agilent_147336,177.545,1000,0,874,2758
agilent_147586,18.866,7.636,0.007,337,113
agilent_148358,88333.69,1000,0,0.1,157
agilent_149908,194.982,15.109,0,174,603
agilent_150056,40.611,9.959,0,133,96
agilent_150117,435.302,15.955,0,19,147
agilent_150366,30.764,12.622,0,342,187
agilent_150574,120.862,8.406,0.001,27,58
agilent_150847,144.751,15.477,0,110,283
agilent_151938,61.673,7.573,0.008,52,57
agilent_152941,25.601,7.649,0.007,189,86
agilent_153298,353.405,1000,0,32,201
agilent_153332,28.399,1000,0,1686,851
agilent_155093,105.241,15.477,0,139,260
agilent_155967,43.802,15.353,0,1508,1174
agilent_15683,35.694,6.87,0.04,93,59
agilent_157410,31.955,9.983,0,206,117
agilent_158128,330.962,15.955,0,34,200
agilent_158206,27006.478,7.983,0.003,0.1,48
agilent_158483,83.741,8.717,0.001,43,64
agilent_159070,29.242,7.767,0.005,152,79
agilent_159182,145.462,14.135,0,41,106
agilent_160146,134.095,15.955,0,60,143
agilent_160567,14.404,7.09,0.024,457,117
agilent_160727,28.132,13.523,0,430,215
agilent_160741,16.901,15.176,0,1285,386
agilent_161085,133.507,15.955,0,118,280
agilent_16209,13.094,8.249,0.002,709,165
agilent_162223,22.956,1000,0,1625,663
agilent_16226,29.28,8.923,0,196,102
agilent_163272,58.273,7.599,0.007,56,58
agilent_163836,24.212,8.186,0.002,244,105
agilent_164375,37.902,15.109,0,668,450
agilent_164645,10.507,6.827,0.044,739,138
agilent_166107,25.815,7.293,0.015,170,78
agilent_166869,173.093,1000,0,340,1046
agilent_166941,29.953,7.542,0.008,139,74
agilent_167340,34.542,13.426,0,316,194
agilent_167401,215.895,15.955,0,43,165
agilent_167805,26.122,7.333,0.014,168,78
agilent_16820,69.403,1000,0,1199,1479
agilent_168512,75.861,13.991,0,89,120
agilent_168748,181.925,1000,0,287,928
agilent_169066,13.674,7.188,0.019,539,131
agilent_169283,31.758,10.348,0,225,127
agilent_169418,32.574,7.985,0.003,133,77
agilent_169503,23.513,7.237,0.017,201,84
agilent_169520,20.806,9.26,0,384,142
agilent_169688,127.382,1000,0,731,1655
agilent_169922,31.542,9.664,0,198,111
agilent_17001,18.856,12.36,0,740,248
agilent_170083,20.313,9.055,0,385,139
agilent_170357,33.305,9.55,0,174,103
agilent_170771,30.536,10.135,0,234,127
agilent_171770,58.77,15.109,0,606,633
agilent_173132,52.383,7.044,0.027,58,54
agilent_17319,25.838,11.171,0,368,169
agilent_173322,151.511,15.353,0,407,1096
agilent_173434,30.995,8.689,0.001,167,92
agilent_173697,26.477,9.451,0,272,128
agilent_174704,47.434,1000,0,975,822
agilent_175186,20.16,1000,0,921,330
agilent_175799,21.62,6.882,0.039,216,83
agilent_176019,23.885,9.328,0,318,135
agilent_177491,50.4,1000,0,403,361
agilent_17760,79.623,1000,0,224,317
agilent_178091,25881.209,7.7,0.006,0.1,46
agilent_178351,137.533,15.477,0,117,286
agilent_179257,6.69,7.161,0.02,1270,151
agilent_17930,11.779,8.34,0.001,812,170
agilent_179435,76.992,7.29,0.015,38,52
agilent_180309,143.399,15.109,0,308,785
agilent_180726,31.629,9.365,0,185,104
agilent_181162,141.21,15.654,0,51,128
agilent_181464,41634.988,11.595,0,0.1,74
agilent_18162,105.508,1000,0,505,947
agilent_182676,425.741,1000,0,411,3110
agilent_182818,60.915,15.955,0,375,406
agilent_183481,20.11,6.845,0.042,249,89
agilent_183695,89.536,1000,0,394,627
agilent_184854,55.154,1000,0,355,348
agilent_18816,3975.954,15.955,0,3,212
agilent_188468,63.867,10.303,0,74,84
agilent_191203,127.531,15.051,0,330,748
agilent_191430,26.606,13.256,0,461,218
agilent_192374,22.81,12.188,0,555,225
agilent_192564,299.412,1000,0,199,1059
agilent_192983,180.043,11.391,0,25,80
agilent_1932,43.124,12.087,0,167,128
agilent_193272,26.143,9.792,0,297,138
agilent_193379,24.58,12.643,0,499,218
agilent_194479,32.857,14.699,0,387,226
agilent_1947,429.938,15.353,0,106,810
agilent_19489,36.605,10.233,0,166,108
agilent_195471,20.123,12.545,0,699,250
agilent_195958,23.834,12.943,0,576,244
agilent_196127,326.968,1000,0,440,2557
agilent_196193,16.357,11.456,0,798,232
agilent_196850,15.524,8.597,0.001,598,165
agilent_196991,41.105,15.477,0,1596,1166
agilent_197005,2813.175,8.226,0.002,1,50
agilent_197626,18.693,7.071,0.025,304,101
agilent_199155,20.932,9.229,0,379,141
agilent_199290,4.757,13.886,0,3903,330
agilent_200370,661.581,1000,0,29,341
agilent_200650,30.264,14.062,0,409,220
agilent_200788,87.356,15.654,0,114,177
agilent_200789,82.337,15.353,0,205,300
agilent_200833,75.924,1000,0,269,363
agilent_201346,75.943,15.051,0,223,301
agilent_201400,27.798,15.353,0,674,333
agilent_201897,28.345,12.892,0,395,199
agilent_202007,18.729,12.305,0,742,247
agilent_203156,662.659,1000,0,27,318
agilent_203376,76.893,15.955,0,120,164
agilent_204160,24.341,13.089,0,564,244
agilent_205332,15.174,8.193,0.002,571,154
agilent_205570,30.785,14.955,0,912,499
agilent_206025,56.907,15.256,0,175,177
agilent_206026,28.223,10.83,0,309,155
agilent_206029,20.566,9.135,0,383,140
agilent_206245,10.596,10.267,0,1131,213
agilent_207470,23.127,9.178,0,326,134
agilent_207681,295.383,15.654,0,100,525
agilent_208231,76.572,1000,0,169,230
agilent_208541,72.812,15,0,816,1056
agilent_210723,25.066,9.674,0,312,139
agilent_211857,17.888,7.699,0.006,368,117
agilent_211990,29.806,8.381,0.001,168,89
agilent_212061,510.699,1000,0,13,118
agilent_212,144.616,1000,0,519,1334
agilent_212303,233.371,15.353,0,115,477
agilent_212837,31.049,11.042,0,270,149
agilent_21414,16.817,9.746,0,639,191
agilent_215637,54.9,15.109,0,165,161
agilent_216564,72.489,1000,0,801,1032
agilent_216996,163.02,15.109,0,39,113
agilent_217105,28.455,8.152,0.002,174,88
agilent_218645,3.298,10.674,0,4436,260
agilent_218925,18.193,7.312,0.014,334,108
agilent_219069,83.797,9.37,0,47,70
agilent_219174,30.007,9.777,0,225,120
agilent_219187,27.746,8.922,0,219,108
agilent_219319,38.235,13.921,0,284,193
agilent_219852,11.593,1000,0,1820,375
agilent_219921,70.017,7.627,0.007,45,56
agilent_219934,54.913,15.654,0,250,244
agilent_220167,99.243,15.353,0,72,127
agilent_220602,27.063,7.344,0.013,158,76
agilent_220657,369.491,15.051,0,767,5037
agilent_220764,19.748,1000,0,1151,404
agilent_220793,20.639,12.218,0,657,241
agilent_22085,28131.748,8.265,0.002,0.1,50
agilent_221016,59.483,15.176,0,367,388
agilent_221096,330.178,15.654,0,76,446
agilent_221241,101.66,15.477,0,4608,8326
agilent_221266,160.753,15.477,0,91,260
agilent_222041,14.12,7.317,0.014,518,130
agilent_222104,85.735,8.746,0.001,42,64
agilent_2221,9.599,7.681,0.006,932,159
agilent_222285,38.049,9.591,0,139,94
agilent_222335,198.798,8.117,0.002,15,53
agilent_22266,17.291,8.194,0.002,423,130
agilent_222860,96.512,1000,0,664,1139
agilent_223157,51.347,15.477,0,206,188
agilent_223415,15.381,7.2,0.019,417,114
agilent_223654,46.894,1000,0,1213,1011
agilent_223979,84.883,15.109,0,346,522
agilent_224194,85.694,12.398,0,65,99
agilent_224254,14.798,9.359,0,711,187
agilent_224314,63.072,1000,0,314,352
agilent_224401,409.154,15.477,0,147,1069
agilent_224439,20.136,7.346,0.013,285,102
agilent_224692,97.222,1000,0,647,1118
agilent_225172,78.216,15.176,0,651,905
