ID,fold_change,neglogp,padj,input,count
agilent_10117,8.389,10.002,0,1361,241
agilent_102297,10.507,7.913,0.004,514,114
agilent_102644,18002.152,7.244,0.018,0.1,38
agilent_104750,14.076,13.955,0,2393,711
agilent_105317,2198.158,1000,0,5,232
agilent_107529,50.256,15,0,263,279
agilent_107783,13.51,7.038,0.028,263,75
agilent_108515,971.169,7.644,0.007,2,41
agilent_110572,24.174,12.971,0,243,124
agilent_110619,8.365,9.75,0,1212,214
agilent_110974,9.376,8.775,0.001,768,152
agilent_111788,20.43,8.499,0.001,160,69
agilent_112839,38.506,15.176,0,203,165
agilent_115575,36.133,6.825,0.046,59,45
agilent_116040,26.074,9.424,0,129,71
agilent_1173,16.973,1000,0,628,225
agilent_119137,27.071,7.81,0.005,98,56
agilent_11947,13.324,13.514,0,800,225
agilent_11948,9.667,11.104,0,1083,221
agilent_11949,17.469,10.45,0,320,118
agilent_12015,18.238,1000,0,1091,420
agilent_12016,20.832,14.292,0,2099,923
agilent_12017,14.406,8.774,0.001,342,104
agilent_121626,438.21,6.936,0.036,4,37
agilent_124514,21.149,10.782,0,224,100
agilent_125456,13.843,7.858,0.004,308,90
agilent_125457,9.932,9.007,0,725,152
agilent_128338,20370.856,8.034,0.003,0.1,43
agilent_129495,42.213,15.477,0,257,229
agilent_129541,13.362,10.365,0,507,143
agilent_13153,7.886,7.651,0.007,841,140
agilent_131884,9.601,11.701,0,1505,305
agilent_131887,14.162,1000,0,853,255
agilent_132331,24160.783,9.283,0,0.1,51
agilent_133222,112.908,15.955,0,120,286
agilent_133853,12.804,12.193,0,740,200
agilent_134048,24.305,7.96,0.003,115,59
agilent_134645,105.681,15.654,0,52,116
agilent_135148,60.335,15.654,0,212,270
agilent_135595,12.244,8.308,0.002,414,107
agilent_138738,17528.411,7.085,0.026,0.1,37
agilent_139270,10.221,7.805,0.005,533,115
agilent_140748,47.374,15.109,0,162,162
agilent_142596,270.709,7.305,0.015,7,40
agilent_142983,17.028,8.342,0.001,217,78
agilent_146438,18.002,9.516,0,250,95
agilent_147056,97.059,13.103,0,41,84
agilent_147336,20.868,15.051,0,874,385
agilent_147697,32.877,14.841,0,183,127
agilent_148719,18475.893,7.403,0.012,0.1,39
agilent_148997,17.148,7.083,0.026,163,59
agilent_149779,70.343,7.978,0.003,33,49
agilent_150117,117.189,8.028,0.003,19,47
agilent_150745,7485.105,1000,0,1,158
agilent_153206,17.589,8.325,0.001,202,75
agilent_153298,116.955,12.568,0,32,79
agilent_15627,18.771,7.704,0.006,159,63
agilent_158809,13.439,7.24,0.018,282,80
agilent_159126,8.058,7.394,0.013,776,132
agilent_160727,25.229,1000,0,430,229
agilent_161014,18949.634,7.561,0.009,0.1,40
agilent_16209,13.43,12.497,0,709,201
agilent_162348,876.421,7.011,0.03,2,37
agilent_162642,8.166,8.766,0.001,2100,362
agilent_164364,319.775,9.453,0,8,54
agilent_164515,22.503,7.584,0.008,120,57
agilent_165111,388.467,7.533,0.009,5,41
agilent_165182,473.741,7.411,0.012,4,40
agilent_165236,17528.411,7.085,0.026,0.1,37
agilent_166348,15.903,8.789,0.001,283,95
agilent_168007,1113.291,8.585,0.001,2,47
agilent_169153,21.603,14.632,0,375,171
agilent_169849,22.61,15.654,0,528,252
agilent_169922,27.755,13.541,0,198,116
agilent_171770,50.267,1000,0,606,643
agilent_174652,355.306,8.125,0.002,6,45
agilent_175865,32.888,11.445,0,121,84
agilent_17615,44.79,7.97,0.003,55,52
agilent_178091,19897.115,7.876,0.004,0.1,42
agilent_179435,88.515,11.216,0,38,71
agilent_180309,259.173,1000,0,308,1685
agilent_180726,71.957,15.256,0,185,281
agilent_180931,8.441,7.432,0.011,724,129
agilent_182676,53.253,1000,0,411,462
agilent_183695,12.385,8.132,0.002,394,103
agilent_184038,24.126,12.216,0,216,110
agilent_186922,9.554,6.819,0.047,481,97
agilent_187903,11.798,9.091,0,518,129
agilent_190190,177.653,7.925,0.004,12,45
agilent_190708,22.74,10.993,0,200,96
agilent_190855,20.413,6.957,0.034,123,53
agilent_190952,18002.152,7.244,0.018,0.1,38
agilent_191305,12.994,11.304,0,638,175
agilent_192262,600.072,7.132,0.023,3,38
agilent_192564,31.9,15.176,0,199,134
agilent_193182,81.035,10.308,0,38,65
agilent_19497,67.472,7.669,0.007,33,47
agilent_195778,52.883,7.601,0.008,43,48
agilent_195846,59.218,8.652,0.001,44,55
agilent_196127,16.904,12.446,0,440,157
agilent_198296,10.913,6.862,0.043,382,88
agilent_198657,60.581,1000,0,660,844
agilent_200370,106.183,10.525,0,29,65
agilent_200789,22.647,11.094,0,205,98
agilent_200824,44.489,15.654,0,312,293
agilent_201650,62.701,7.337,0.014,34,45
agilent_202443,43.673,15.353,0,128,118
agilent_205050,45.795,15.353,0,510,493
agilent_205514,31.499,1000,0,379,252
agilent_205570,10.597,11.385,0,912,204
agilent_206701,8.844,9.675,0,991,185
agilent_207127,8.505,6.893,0.04,635,114
agilent_207417,14.064,10.249,0,448,133
agilent_207681,37.899,11.298,0,100,80
agilent_208216,44.022,15.654,0,212,197
agilent_209205,25.176,11.329,0,175,93
agilent_209928,40.997,6.957,0.034,52,45
agilent_212,21.177,1000,0,519,232
agilent_212238,18475.893,7.403,0.012,0.1,39
agilent_214358,51.195,10.103,0,62,67
agilent_214906,40.156,1000,0,361,306
agilent_216109,10.942,10.808,0,801,185
agilent_21727,15.909,10.96,0,402,135
agilent_217792,536.075,15.654,0,38,430
agilent_218648,15.849,8.586,0.001,272,91
agilent_220352,1705.467,6.891,0.04,1,36
agilent_22084,38.35,9.835,0,84,68
agilent_221096,80.411,1000,0,76,129
agilent_221331,21.318,7.151,0.022,120,54
agilent_223185,29.542,15.654,0,356,222
agilent_223646,45.221,1000,0,154,147
agilent_223876,28.041,15.176,0,272,161
agilent_224194,48.832,10.044,0,65,67
agilent_224628,95.363,15.176,0,231,465
agilent_225394,33161.859,12.2,0,0.1,70
agilent_226269,22.294,13.306,0,306,144
agilent_226611,11.792,12.844,0,912,227
agilent_227075,10.402,6.921,0.037,419,92
agilent_22907,11.816,8.167,0.002,429,107
agilent_229456,36.952,14.955,0,150,117
agilent_22967,23.687,12.563,0,238,119
agilent_231419,12.387,8.717,0.001,436,114
agilent_235068,97.38,11.717,0,36,74
agilent_235082,7.741,9.134,0,1377,225
agilent_235466,25.189,12.448,0,205,109
agilent_235929,11.643,7.021,0.03,354,87
agilent_236695,51.268,11.68,0,73,79
agilent_236864,65.753,1000,0,647,898
agilent_237349,33.482,12.589,0,133,94
agilent_237672,11.509,9.531,0,601,146
agilent_237838,73.734,15.477,0,514,800
agilent_237936,8.807,9.349,0,936,174
agilent_238494,1752.841,7.05,0.028,1,37
agilent_240582,104.223,7.533,0.009,20,44
agilent_241343,9.573,7.539,0.009,579,117
agilent_241381,205.832,15.955,0,29,126
agilent_241474,6.815,7.168,0.021,1008,145
agilent_241825,12.158,13.214,0,904,232
agilent_242180,26.079,14.913,0,307,169
agilent_242591,18.903,9.046,0,203,81
agilent_24319,21.725,1000,0,833,382
agilent_24623,94.748,1000,0,54,108
agilent_24977,60.178,7.578,0.008,37,47
agilent_26498,27.702,1000,0,826,483
agilent_26654,116.345,15.477,0,68,167
agilent_26958,7.134,8.224,0.002,1720,259
agilent_2728,8.522,10.129,0,1312,236
agilent_28855,16.412,13.367,0,534,185
agilent_30237,33.106,1000,0,342,239
agilent_31584,161.072,8.765,0.001,15,51
agilent_32678,350.568,6.9,0.039,5,37
agilent_33874,17.956,9.453,0,248,94
agilent_34554,48.074,15.176,0,203,206
agilent_36653,22.166,13.717,0,327,153
agilent_38555,21792.079,8.504,0.001,0.1,46
agilent_39198,20.07,1000,0,1074,455
agilent_39379,12.996,9.42,0,452,124
agilent_45161,14.084,8.405,0.001,333,99
agilent_45284,75.241,15.353,0,238,378
agilent_45366,22.513,15.353,0,444,211
agilent_45754,14.954,10.766,0,434,137
agilent_46206,17054.67,6.926,0.037,0.1,36
agilent_4722,114.725,14.955,0,249,603
agilent_47470,23687.042,9.127,0,0.1,50
agilent_4828,9.87,9.104,0,744,155
agilent_4836,42.603,15.955,0,139,125
agilent_48632,40.736,15.256,0,157,135
agilent_49300,33.891,12.52,0,130,93
agilent_5090,96.276,15.955,0,62,126
agilent_5172,8.687,7.947,0.004,758,139
agilent_52120,24.009,14.068,0,294,149
agilent_53537,185.19,1000,0,55,215
agilent_53727,45.208,15.353,0,175,167
agilent_55558,33.411,9.486,0,95,67
agilent_560,68.002,1000,0,480,689
agilent_56259,10.231,9.672,0,764,165
agilent_58630,15.154,14.54,0,719,230
agilent_60297,14070.103,1000,0,2,594
agilent_60658,35530.563,12.96,0,0.1,75
agilent_61084,51.761,1000,0,270,295
agilent_62455,18.454,7.971,0.003,172,67
agilent_65600,43.037,1000,0,142,129
agilent_66572,2842.445,10.635,0,1,60
agilent_69356,40.606,12.651,0,105,90
agilent_70141,360.043,7.059,0.027,5,38
agilent_71450,185.412,15.654,0,58,227
agilent_71939,29.364,10.156,0,121,75
agilent_73243,18.521,1000,0,995,389
agilent_75020,22.568,1000,0,487,232
agilent_7538,83.622,15.654,0,528,932
agilent_75453,18949.634,7.561,0.009,0.1,40
agilent_77528,126.963,10.933,0,25,67
agilent_79560,44.485,11.208,0,82,77
agilent_79771,27.477,15.353,0,350,203
agilent_8059,14.475,14.191,0,756,231
agilent_85550,30.302,9.774,0,111,71
agilent_86177,9.44,7.164,0.021,542,108
agilent_86382,29.297,6.832,0.046,76,47
agilent_8842,22.899,1000,0,451,218
agilent_88762,110.955,13.913,0,38,89
agilent_89024,54.725,15.654,0,116,134
agilent_89047,11.471,10.683,0,731,177
agilent_90348,12.828,9.486,0,469,127
agilent_908,15.24,13.802,0,659,212
agilent_90858,8.7,6.85,0.044,599,110
agilent_93129,266.479,8.056,0.003,8,45
agilent_9777,37.514,1000,0,418,331
agilent_99452,28.532,7.532,0.009,88,53
agilent_9999,12.31,1000,0,1447,376
corona2_10066,31.06,15.109,0,302,198
corona2_12062,29.754,15.051,0,285,179
corona2_13121,73.296,12.537,0,53,82
corona2_1730,20370.856,8.034,0.003,0.1,43
corona2_2318,24.319,1000,0,450,231
corona2_2319,31.64,15.176,0,274,183
corona2_3326,263.189,8.8,0,9,50
corona2_5023,8.094,9.144,0,1112,190
corona2_5074,10.535,9.631,0,724,161
corona2_5175,23.209,11.176,0,198,97
corona2_5176,36.02,12.588,0,121,92
corona2_6051,19897.115,7.876,0.004,0.1,42
corona2_7359,15.791,10.869,0,402,134
corona2_8539,13.765,7.218,0.019,265,77
corona2_8899,407.417,7.847,0.004,5,43
twist_10138,7.969,8.475,0.001,969,163
twist_13630,42.568,15.477,0,207,186
twist_16004,35.869,7.843,0.004,70,53
twist_20456,12.906,7.153,0.022,301,82
twist_20503,10.822,9.372,0,661,151
twist_20848,30.319,15.256,0,400,256
twist_22556,7.583,8.473,0.001,1112,178
twist_25139,12.111,8.568,0.001,442,113
twist_25682,86.684,13.266,0,47,86
twist_27464,26.104,14.097,0,245,135
twist_27552,27.536,15.654,0,757,440
twist_27640,38.121,13.968,0,128,103
twist_27904,14.119,11.063,0,510,152
twist_2830,35.531,10.567,0,100,75
twist_29385,16.462,15.109,0,636,221
twist_31841,10.828,12.521,0,1947,445
twist_33184,2179.208,8.468,0.001,1,46
twist_39542,32.717,1000,0,543,375
twist_42695,142.122,7.833,0.005,15,45
