ID,fold_change,neglogp,padj,input,count
agilent_100737,35.795,8.314,0.001,200,92
agilent_101119,69.358,9.568,0,92,82
agilent_101165,33.295,1000,0,610,261
agilent_104099,32.231,6.752,0.049,169,70
agilent_104204,309.535,15.955,0,45,179
agilent_105492,166.553,15.477,0,171,366
agilent_107286,25.148,7.993,0.003,328,106
agilent_107529,328.425,15.477,0,263,1110
agilent_10959,36.597,8.549,0.001,202,95
agilent_10960,19.212,1000,0,1288,318
agilent_111853,37.252,8.322,0.001,188,90
agilent_112198,25.456,8.841,0,376,123
agilent_112206,68.886,11.522,0,122,108
agilent_11275,46.609,10.501,0,192,115
agilent_11276,77.173,12.794,0,121,120
agilent_11277,71.861,15.176,0,392,362
agilent_11278,16.178,13.824,0,1443,300
agilent_112839,244.181,15.654,0,203,637
agilent_113335,52.386,15.477,0,459,309
agilent_11380,59.617,10.12,0,124,95
agilent_114248,107.843,15.353,0,184,255
agilent_116090,123.929,15.654,0,351,559
agilent_1167,68.661,1000,0,544,480
agilent_1173,32.341,15.176,0,628,261
agilent_119237,66.249,12.573,0,148,126
agilent_119265,12.627,10.923,0,1479,240
agilent_11947,113.903,1000,0,800,1171
agilent_11948,79.325,1000,0,1083,1104
agilent_11949,112.59,15.256,0,320,463
agilent_12000,3942.674,1000,0,3,152
agilent_12001,3696.257,1000,0,6,285
agilent_12004,19.529,8.438,0.001,518,130
agilent_12006,52.153,7.364,0.012,94,63
agilent_12011,35.743,15.256,0,590,271
agilent_12012,32.953,7.568,0.007,196,83
agilent_12013,37.897,7.471,0.009,154,75
agilent_12015,287.512,15.109,0,1091,4031
agilent_12016,237.007,14.955,0,2099,6393
agilent_12017,293.744,15.654,0,342,1291
agilent_120180,52.014,11.613,0,190,127
agilent_12018,90.266,10.657,0,75,87
agilent_12019,102.464,15.654,0,221,291
agilent_12020,65.54,15.176,0,374,315
agilent_12021,67.472,15.477,0,489,424
agilent_12023,73.645,15.955,0,541,512
agilent_12024,1927.089,1000,0,17,421
agilent_121617,46.39,9.185,0,156,93
agilent_122916,88.875,15.109,0,387,442
agilent_122920,26.503,14.955,0,781,266
agilent_12387,22.615,11.321,0,640,186
agilent_123887,45911.406,9.854,0,0.1,59
agilent_124382,38.519,8.935,0,200,99
agilent_125484,42.382,6.776,0.046,112,61
agilent_125554,44.909,10.416,0,201,116
agilent_128612,50580.362,10.737,0,0.1,65
agilent_128784,34.391,14.75,0,534,236
agilent_12918,97.769,11.842,0,78,98
agilent_129495,251.918,1000,0,257,832
agilent_130807,18.43,8.919,0,608,144
agilent_132254,24.692,7.602,0.007,312,99
agilent_133222,654.951,15.256,0,120,1010
agilent_133424,29.133,6.847,0.039,203,76
agilent_134048,165.782,15.353,0,115,245
agilent_134623,104.649,10.132,0,58,78
agilent_135148,523.422,15.477,0,212,1426
agilent_137474,378.767,15.955,0,83,404
agilent_1378,29.764,7.288,0.014,217,83
agilent_1379,52.343,15.176,0,501,337
agilent_138798,59.041,15.477,0,974,739
agilent_13970,13.607,12.889,0,1830,320
agilent_140406,111.258,15.654,0,242,346
agilent_141204,37.376,10.048,0,254,122
agilent_141525,207.509,15.654,0,45,120
agilent_142983,138.778,15.654,0,217,387
agilent_1432,59.833,15,0,238,183
agilent_143742,72.258,14.01,0,154,143
agilent_145464,15.859,7.418,0.011,579,118
agilent_147298,93.379,12.557,0,90,108
agilent_147318,45.344,12.487,0,266,155
agilent_147336,195.163,1000,0,874,2192
agilent_1475,44.196,10.41,0,206,117
agilent_148372,36573.493,8.071,0.002,0.1,47
agilent_149368,114.562,1000,0,180,265
agilent_149519,49.13,1000,0,708,447
agilent_149779,143.842,8.782,0,33,61
agilent_149978,134.59,15.654,0,196,339
agilent_150244,643.278,15.955,0,15,124
agilent_150348,52.153,7.364,0.012,94,63
agilent_150603,26.143,9.155,0,381,128
agilent_150629,23.992,8.296,0.001,373,115
agilent_150795,107386,1000,0,0.1,138
agilent_153119,8.545,7.083,0.023,1366,150
agilent_153201,43.358,13.933,0,341,190
agilent_153298,359.899,15.955,0,32,148
agilent_155324,1997.276,15.955,0,12,308
agilent_15630,145.728,13.335,0,55,103
agilent_156816,70.034,8.746,0,80,72
agilent_158291,10.782,7.438,0.01,996,138
agilent_158347,74.943,15.256,0,325,313
agilent_158483,133.916,10.146,0,43,74
agilent_159767,17.048,8.875,0,671,147
agilent_161519,22.493,11.833,0,685,198
agilent_16209,170.668,1000,0,709,1555
agilent_164398,216328.318,1000,0,0.1,278
agilent_166048,29.555,7.05,0.025,208,79
agilent_166103,15.003,13.875,0,1722,332
agilent_166265,62.811,15.256,0,223,180
agilent_166397,129.961,15.353,0,97,162
agilent_166519,14.583,11.636,0,1270,238
agilent_166869,43.943,14.103,0,340,192
agilent_167183,31.064,8.256,0.002,248,99
agilent_167652,19.13,13.796,0,1082,266
agilent_167805,113.945,15.256,0,168,246
agilent_168007,3423.901,13.968,0,2,88
agilent_168693,88710.174,1000,0,0.1,114
agilent_169922,115.545,15.654,0,198,294
agilent_170254,45.393,8.079,0.002,132,77
agilent_170726,28.765,11.529,0,468,173
agilent_170771,115.726,15.477,0,234,348
agilent_171144,38.908,8.799,0,192,96
agilent_171284,20.678,9.566,0,572,152
agilent_171770,59.582,1000,0,606,464
agilent_17390,131.265,15.477,0,99,167
agilent_174068,338.728,1000,0,51,222
agilent_17409,19.92,10.312,0,668,171
agilent_174704,38.788,1000,0,975,486
agilent_174878,14.172,6.745,0.05,593,108
agilent_177447,30.133,7.749,0.005,235,91
agilent_177450,37.216,9.982,0,253,121
agilent_177491,33.405,12.079,0,403,173
agilent_17769,80.663,10.203,0,82,85
agilent_17770,24.469,1000,0,900,283
agilent_178930,760.541,15.955,0,53,518
agilent_180261,32.647,6.964,0.03,174,73
agilent_180309,388.827,1000,0,308,1539
agilent_180726,121.982,15.353,0,185,290
agilent_181323,103.13,13.041,0,83,110
agilent_182676,542.061,1000,0,411,2863
agilent_183504,102.206,11.045,0,67,88
agilent_18354,38.024,8.151,0.002,176,86
agilent_183573,13.131,8.839,0,960,162
agilent_183695,84.926,15.176,0,394,430
agilent_184065,30.636,8.265,0.001,254,100
agilent_184597,82.045,11.256,0,92,97
agilent_186479,39.028,12.181,0,323,162
agilent_186685,133.746,13.802,0,64,110
agilent_18732,19.775,10.907,0,728,185
agilent_187981,105.376,15.654,0,192,260
agilent_188441,143.264,15.654,0,151,278
agilent_188869,83.927,15.477,0,191,206
agilent_191243,133.933,15.955,0,104,179
agilent_191916,77.014,10.987,0,97,96
agilent_192215,17.047,9.88,0,776,170
agilent_192564,488.012,15.654,0,199,1248
agilent_193168,37.257,7.674,0.006,165,79
agilent_193475,22.16,8.731,0.001,453,129
agilent_193624,58.399,15.051,0,525,394
agilent_19434,25.006,9.304,0,417,134
agilent_195014,103.438,12.964,0,82,109
agilent_195424,11.57,7.096,0.022,834,124
agilent_195778,217.161,15.477,0,43,120
agilent_196127,262.452,15.955,0,440,1484
agilent_197495,32.2,8.208,0.002,232,96
agilent_197581,22.347,7.966,0.003,390,112
agilent_198440,83.943,14.311,0,127,137
agilent_198621,33.079,9.617,0,287,122
agilent_198657,65.554,1000,0,660,556
agilent_199830,2905.128,1000,0,6,224
agilent_200370,627.894,1000,0,29,234
agilent_200412,84.486,1000,0,280,304
agilent_200616,101.902,7.698,0.006,42,55
agilent_200650,221.842,1000,0,409,1166
agilent_200824,117.472,1000,0,312,471
agilent_20117,68.552,8.871,0,84,74
agilent_201880,39.48,7.183,0.018,136,69
agilent_201915,93.379,12.557,0,90,108
agilent_202373,25.36,15.256,0,896,292
agilent_203304,51.877,8.931,0,126,84
agilent_203503,64.146,15.109,0,444,366
agilent_204499,64.476,7.33,0.013,70,58
agilent_204624,308.58,15.955,0,29,115
