ID,fold_change,neglogp,padj,input,count
agilent_100240,51.241,15.176,0,205,228
agilent_102164,23.791,9.714,0,366,189
agilent_102446,31.858,9.027,0,188,130
agilent_103482,54.798,12.598,0,132,157
agilent_104716,18.759,6.931,0.034,307,125
agilent_105317,1050.446,14.375,0,5,114
agilent_105357,25.509,7.012,0.028,177,98
agilent_106010,47.196,10.441,0,123,126
agilent_107529,101.079,1000,0,263,577
agilent_107611,78.441,1000,0,195,332
agilent_1088,93.395,1000,0,737,1494
agilent_108917,25.706,14.436,0,604,337
agilent_10959,73.442,1000,0,202,322
agilent_109730,118.005,1000,0,367,940
agilent_110309,48.73,9.702,0,104,110
agilent_11048,327.486,15.654,0,74,526
agilent_110572,32.232,10.45,0,243,170
agilent_110789,84.082,8.236,0.002,40,73
agilent_111384,37.261,10.379,0,183,148
agilent_112099,22.206,6.891,0.038,222,107
agilent_112637,72.044,15.353,0,204,319
agilent_112689,16.154,10.455,0,733,257
agilent_112839,45.391,13.299,0,203,200
agilent_112929,96.464,15.654,0,96,201
agilent_113080,25.794,9.113,0,284,159
agilent_1140,25.614,9.084,0,286,159
agilent_1141,30.671,1000,0,694,462
agilent_1142,35.347,15.955,0,494,379
agilent_114592,26.485,7.051,0.026,167,96
agilent_11483,72.273,1000,0,364,571
agilent_11484,56.31,15.176,0,180,220
agilent_11485,47.658,1000,0,639,661
agilent_114949,29.098,8.731,0.001,209,132
agilent_115049,18.971,8.939,0,459,189
agilent_11510,87.105,1000,0,128,242
agilent_11512,107.728,15.256,0,68,159
agilent_11583,12.502,9.07,0,866,235
agilent_116122,371.569,15.654,0,154,1242
agilent_11667,25.375,15,0,1783,982
agilent_1167,13.297,7.011,0.029,544,157
agilent_117474,53.528,15.654,0,241,280
agilent_119378,11.411,11.046,0,1393,345
agilent_11947,127.85,14.955,0,800,2220
agilent_11948,90.485,15.353,0,1083,2127
agilent_11949,118.636,1000,0,320,824
agilent_12000,1167.162,10.107,0,3,76
agilent_12001,860.014,14.085,0,6,112
agilent_12008,14.945,7.295,0.015,484,157
agilent_120087,11.825,12.541,0,1761,452
agilent_12009,11.332,7.418,0.011,744,183
agilent_12011,466.422,1000,0,590,5973
agilent_12012,358.47,15.109,0,196,1525
agilent_12013,523.847,15.654,0,154,1751
agilent_12014,7.291,7.353,0.013,1485,235
agilent_12015,535.552,1000,0,1091,12682
agilent_12016,405.102,14.913,0,2099,18456
agilent_12017,492.38,15.051,0,342,3655
agilent_12018,98.902,15.176,0,75,161
agilent_12019,115.91,15.256,0,221,556
agilent_12020,80.565,1000,0,374,654
agilent_12021,357.272,1000,0,489,3792
agilent_12022,109.846,1000,0,380,906
agilent_12023,341.752,1000,0,541,4013
agilent_12024,501.374,15.955,0,17,185
agilent_120811,120709.156,1000,0,0.1,262
agilent_120853,67.611,15.353,0,477,700
agilent_121806,17.376,6.923,0.035,350,132
agilent_12222,16.796,7.203,0.018,395,144
agilent_122874,136.398,1000,0,228,675
agilent_123086,34.705,14.301,0,381,287
agilent_123396,38.752,7.896,0.004,107,90
agilent_124159,19.895,8.539,0.001,396,171
agilent_124313,174.03,15.654,0,247,933
agilent_124605,8.825,7.364,0.013,1065,204
agilent_124916,162.205,15.477,0,121,426
agilent_125116,25.397,1000,0,1005,554
agilent_125117,7.893,8.376,0.001,1687,289
agilent_125132,53.299,13.348,0,153,177
agilent_125665,73.08,14.75,0,522,828
agilent_1256,43.682,1000,0,906,859
agilent_1257,48.226,1000,0,663,694
agilent_1258,39.188,1000,0,2978,2533
agilent_126598,33.645,8.477,0.001,152,111
agilent_126599,43.686,1000,0,444,421
agilent_126996,244.262,15.654,0,116,615
agilent_127484,52.747,15.256,0,566,648
agilent_128883,59.197,1000,0,344,442
agilent_129495,158.115,1000,0,257,882
agilent_129819,11.762,8.109,0.002,803,205
agilent_129839,25.648,9.182,0,291,162
agilent_130472,118.417,15.477,0,121,311
agilent_130807,13.488,7.676,0.006,608,178
agilent_131661,42.449,7.656,0.006,89,82
agilent_131883,68.005,1000,0,355,524
agilent_131884,17.633,1000,0,1505,576
agilent_131885,30.218,15.477,0,959,629
agilent_131886,59.757,15.654,0,303,393
agilent_131887,35.756,14.913,0,853,662
agilent_131888,21.518,15.256,0,880,411
agilent_132377,90.209,15.955,0,238,466
agilent_132516,33.337,13.587,0,369,267
agilent_133222,383.167,1000,0,120,998
agilent_133262,36.959,12.707,0,273,219
agilent_133918,70.307,15.654,0,173,264
agilent_134190,86.385,1000,0,120,225
agilent_135148,97.143,15.477,0,212,447
agilent_135255,24.213,8.396,0.001,274,144
agilent_136160,29.892,1000,0,840,545
agilent_13697,44.816,9.264,0,110,107
agilent_136997,32.675,7.89,0.004,141,100
agilent_137474,52.178,8.929,0,83,94
agilent_138273,11.888,11.267,0,1337,345
agilent_138452,24.656,8.245,0.002,256,137
agilent_139533,26.81,7.368,0.013,177,103
agilent_139694,48.829,10.468,0,117,124
agilent_139787,243.865,15.955,0,58,307
agilent_140310,14.176,8.686,0.001,676,208
agilent_141247,88.8,15.654,0,124,239
agilent_142178,39.856,8.978,0,126,109
agilent_145043,78.362,15.955,0,351,597
agilent_145147,186.651,15.955,0,39,158
agilent_146603,11.092,8.556,0.001,947,228
agilent_147135,49.305,10.4,0,114,122
agilent_147336,33.421,1000,0,874,634
agilent_149352,43.414,8.667,0.001,104,98
