ID,fold_change,neglogp,padj,input,count
agilent_100562,19.013,8.234,0.002,165,27
agilent_104204,59.387,13.717,0,45,23
agilent_106498,17.876,7.759,0.005,169,26
agilent_10659,5.814,8.297,0.001,1399,70
agilent_107529,32.693,15.955,0,263,74
agilent_1075,11.253,11.18,0,826,80
agilent_10959,16.106,7.618,0.007,202,28
agilent_112839,20.605,10.261,0,203,36
agilent_114516,3.426,9.016,0,3493,103
agilent_1167,25.844,15.654,0,544,121
agilent_1173,15.912,14.085,0,628,86
agilent_11813,91.293,15.955,0,28,22
agilent_11947,11.619,11.301,0,800,80
agilent_11948,6.115,6.868,0.037,1083,57
agilent_12001,174.287,8.364,0.001,6,9
agilent_12015,37.488,15.051,0,1091,352
agilent_12016,37.254,15.477,0,2099,673
agilent_12017,37.032,1000,0,342,109
agilent_12018,44.927,13.582,0,75,29
agilent_12019,22.607,11.977,0,221,43
agilent_12020,35.727,15.654,0,374,115
agilent_12021,9.742,6.965,0.029,489,41
agilent_12024,150.366,1000,0,17,22
agilent_129495,23.962,13.847,0,257,53
agilent_132126,13.187,7.826,0.004,326,37
agilent_132636,17.605,9.147,0,231,35
agilent_133222,43.572,1000,0,120,45
agilent_135148,36.721,15.654,0,212,67
agilent_136460,20.128,7.415,0.01,127,22
agilent_139400,98.316,1000,0,26,22
agilent_141002,24.26,7.465,0.009,91,19
agilent_147336,15.687,15,0,874,118
agilent_14785,21.385,9.403,0,163,30
agilent_148752,18.609,10.319,0,256,41
agilent_149908,33.388,15.955,0,174,50
agilent_155276,24.345,8.217,0.002,105,22
agilent_16209,16.552,14.955,0,709,101
agilent_164763,29.75,15.477,0,207,53
agilent_166372,8.264,6.859,0.038,703,50
agilent_170695,33.396,15.955,0,167,48
agilent_171770,14.188,12.199,0,606,74
agilent_17260,26.508,15.654,0,263,60
agilent_180309,66.395,1000,0,308,176
agilent_182676,23.182,15.955,0,411,82
agilent_183695,19.169,13.699,0,394,65
agilent_188933,17.143,10.301,0,305,45
agilent_191958,25.003,13.933,0,237,51
agilent_192564,41.455,15.654,0,199,71
agilent_196127,12.147,8.585,0.001,440,46
agilent_198635,40.414,8.849,0,46,16
agilent_198657,18.309,15.176,0,660,104
agilent_199016,9.427,6.992,0.028,530,43
agilent_200370,68.112,11.912,0,29,17
agilent_200824,12.662,7.251,0.015,312,34
agilent_205650,43.287,10.278,0,51,19
agilent_205774,6.98,11.806,0,1598,96
agilent_207681,31.372,10.724,0,100,27
agilent_208068,14.939,7.106,0.021,210,27
agilent_208217,16.737,11.081,0,361,52
agilent_212,14.104,11.276,0,519,63
agilent_21306,16.914,6.945,0.031,158,23
agilent_214358,33.733,8.674,0.001,62,18
agilent_219229,16.006,7.427,0.01,196,27
agilent_220437,12.704,15,0,1317,144
agilent_220657,53.475,14.913,0,767,353
agilent_221096,42.807,12.955,0,76,28
agilent_221374,6.745,8.172,0.002,1137,66
agilent_222474,13.279,10.901,0,560,64
agilent_223083,20.678,11.183,0,236,42
agilent_223188,19.18,14.222,0,418,69
agilent_226597,8.158,9.075,0,997,70
agilent_22852,18.304,7.258,0.015,146,23
agilent_228814,45.772,8.1,0.002,33,13
agilent_229642,354.69,1000,0,19,58
agilent_231419,15.19,11.154,0,436,57
agilent_233690,10.157,7.16,0.019,469,41
agilent_235082,5.653,7.883,0.004,1377,67
agilent_235978,43.716,15.654,0,101,38
agilent_236864,29.093,15.955,0,647,162
