ID,fold_change,neglogp,padj,input,count
agilent_102644,20689.713,8.435,0.001,0.1,44
agilent_10445,49.373,6.913,0.038,40,42
agilent_105411,27.112,9.032,0,111,64
agilent_107529,39.155,1000,0,263,219
agilent_110974,8.817,8.737,0.001,768,144
agilent_112215,16.164,7.59,0.008,192,66
agilent_112839,42.621,15.477,0,203,184
agilent_1142,10.28,7.919,0.004,494,108
agilent_1145,6.072,7.488,0.01,1239,160
agilent_1148,10.821,9.24,0,591,136
agilent_1151,8.291,8.194,0.002,777,137
agilent_1167,44.343,14.875,0,544,513
agilent_11686,21159.934,8.596,0.001,0.1,45
agilent_1173,16.922,15.353,0,628,226
agilent_11947,45.905,1000,0,800,781
agilent_11948,34.735,1000,0,1083,800
agilent_11949,47.022,15.176,0,320,320
agilent_12000,611.287,7.5,0.01,3,39
agilent_12001,509.406,11.539,0,6,65
agilent_12004,14.706,12.266,0,518,162
agilent_12006,52.024,15.176,0,94,104
agilent_12008,11.853,9.254,0,484,122
agilent_12011,54.992,1000,0,590,690
agilent_12012,35.267,15.955,0,196,147
agilent_12013,59.236,15.477,0,154,194
agilent_12015,25.731,1000,0,1091,597
agilent_12016,26.524,14.75,0,2099,1184
agilent_12017,29.011,15.955,0,342,211
agilent_12018,97.179,1000,0,75,155
agilent_12019,88.938,15.654,0,221,418
agilent_12020,69.904,1000,0,374,556
agilent_12024,229.578,13.972,0,17,83
agilent_121197,18338.61,7.622,0.007,0.1,39
agilent_121705,23.281,14.169,0,307,152
agilent_125554,17.546,8.525,0.001,201,75
agilent_126952,61.203,12.693,0,63,82
agilent_128576,65.928,15.654,0,97,136
agilent_129495,36.41,15,0,257,199
agilent_132331,28213.245,10.994,0,0.1,60
agilent_133222,54.859,1000,0,120,140
agilent_1379,37.543,1000,0,501,400
agilent_13970,29.961,1000,0,1830,1166
agilent_143551,1645.773,6.928,0.036,1,35
agilent_147336,10.437,11.762,0,874,194
agilent_1475,34.696,15.109,0,206,152
agilent_149878,963.953,7.867,0.004,2,41
agilent_150745,2304.082,9.201,0,1,49
agilent_156689,13.686,10.878,0,481,140
agilent_161014,21630.155,8.758,0.001,0.1,46
agilent_16209,34.819,15.353,0,709,525
agilent_162348,1598.751,12.174,0,2,68
agilent_162437,6.649,8.443,0.001,1273,180
agilent_162642,7.165,9.405,0,2100,320
agilent_164364,246.866,7.795,0.005,8,42
agilent_165111,366.772,7.42,0.012,5,39
agilent_165182,670.065,10.352,0,4,57
agilent_168736,32.654,7.567,0.008,72,50
agilent_171144,47.022,14.955,0,192,192
agilent_171284,16.359,14.557,0,572,199
agilent_174272,11.756,6.904,0.038,328,82
agilent_178608,357.368,7.257,0.017,5,38
agilent_180309,82.441,14.913,0,308,540
agilent_180727,21630.155,8.758,0.001,0.1,46
agilent_182676,21.509,1000,0,411,188
agilent_18816,611.287,7.5,0.01,3,39
agilent_192564,37.098,1000,0,199,157
agilent_193682,11.945,10.679,0,622,158
agilent_195846,69.464,10.458,0,44,65
agilent_196127,9.618,6.808,0.048,440,90
agilent_200957,16927.947,7.131,0.023,0.1,36
agilent_201141,79.733,6.841,0.044,23,39
agilent_20730,16.263,13.938,0,532,184
agilent_212,10.329,8.173,0.002,519,114
agilent_212303,93.635,15.654,0,115,229
agilent_212510,18338.61,7.622,0.007,0.1,39
agilent_219988,18.106,8.14,0.002,174,67
agilent_22018,9.954,7.638,0.007,496,105
agilent_220657,15.694,15.654,0,767,256
agilent_22084,30.788,8.136,0.002,84,55
agilent_221096,56.921,13.946,0,76,92
agilent_221864,43.334,7.481,0.01,51,47
agilent_222104,152.262,15.955,0,42,136
agilent_222335,326.02,1000,0,15,104
agilent_222742,1222.574,1000,0,4,104
agilent_222753,52.247,9.465,0,54,60
agilent_222755,32.132,14.913,0,240,164
agilent_222756,67.29,12.951,0,58,83
agilent_222757,248.762,1000,0,31,164
agilent_222759,24.643,11.888,0,187,98
agilent_222760,17.73,8.194,0.002,183,69
agilent_222761,55.349,1000,0,96,113
agilent_222770,505.487,8.109,0.002,4,43
agilent_223185,17.699,11.667,0,356,134
agilent_223567,39.423,15.176,0,198,166
agilent_223695,61.716,7.095,0.025,32,42
agilent_224314,128.637,15.654,0,314,859
agilent_225394,17398.168,7.295,0.016,0.1,37
agilent_228606,16.164,6.795,0.049,160,55
agilent_228819,28.893,7.535,0.009,83,51
agilent_229456,35.11,15.051,0,150,112
agilent_229733,14.373,7.731,0.006,265,81
agilent_229950,470.221,7.622,0.007,4,40
agilent_229990,138.591,9.676,0,19,56
agilent_231419,23.619,1000,0,436,219
agilent_235302,56.969,9.974,0,52,63
agilent_235466,20.873,10.428,0,205,91
agilent_235978,22.813,6.936,0.036,101,49
agilent_236613,22.555,12.33,0,246,118
agilent_236864,24.783,1000,0,647,341
agilent_237201,51.886,10.009,0,58,64
agilent_237676,27.51,11.454,0,147,86
agilent_237751,35.793,7.811,0.005,67,51
agilent_237936,8.038,9.075,0,936,160
agilent_238097,7.479,10.1,0,1949,310
agilent_238539,8.974,9.088,0,786,150
agilent_238690,18.566,10.404,0,271,107
agilent_238918,44.792,1000,0,759,723
agilent_240856,51.121,15.109,0,195,212
agilent_241074,406.1,15.955,0,11,95
agilent_241381,124.852,12.694,0,29,77
agilent_242591,25.712,12.997,0,203,111
agilent_243406,32.554,6.906,0.038,65,45
agilent_24580,24.76,12.605,0,207,109
agilent_27655,5.344,6.905,0.038,1707,194
agilent_294,8.939,7.636,0.007,626,119
agilent_30612,64.957,1000,0,312,431
agilent_32318,9.965,8.789,0.001,637,135
agilent_32775,6.982,9.062,0,1320,196
agilent_3466,57.972,1000,0,1387,1710
agilent_3467,26.997,1000,0,1369,786
agilent_3468,334.58,1000,0,26,185
agilent_3692,49.13,1000,0,290,303
agilent_38555,21159.934,8.596,0.001,0.1,45
agilent_39198,8.143,9.963,0,1074,186
agilent_45538,10.757,10.597,0,730,167
agilent_46206,17398.168,7.295,0.016,0.1,37
agilent_48632,19.168,8.113,0.002,157,64
agilent_496,21.443,15.176,0,432,197
agilent_5090,62.19,12.714,0,62,82
agilent_5172,16.067,1000,0,758,259
agilent_5189,71.154,14.875,0,265,401
agilent_53029,21.605,8.875,0,148,68
agilent_53727,28.482,13.347,0,175,106
agilent_542,24.125,1000,0,1302,668
agilent_5601,44.083,14.955,0,192,180
agilent_60297,2210.038,1000,0,2,94
agilent_66572,2586.214,10.16,0,1,55
agilent_6664,9.098,7.043,0.028,522,101
agilent_66779,48.419,14.913,0,101,104
agilent_7108,50.603,15.109,0,302,325
agilent_71450,125.662,15.955,0,58,155
agilent_7255,10.619,13.349,0,1045,236
