ID,fold_change,neglogp,padj,input,count
agilent_11048,41.926,11.322,0,74,21
agilent_1144,12.424,8.864,0,547,46
agilent_11510,28.855,10.477,0,128,25
agilent_1167,11.135,7.719,0.005,544,41
agilent_12011,61.6,15.176,0,590,246
agilent_12012,46.734,1000,0,196,62
agilent_12013,60.439,15.955,0,154,63
agilent_12015,60.26,14.955,0,1091,445
agilent_12016,49.692,15.353,0,2099,706
agilent_12017,43.631,1000,0,342,101
agilent_12018,96.523,1000,0,75,49
agilent_12019,55.486,1000,0,221,83
agilent_12020,37.922,1000,0,374,96
agilent_120544,32.605,13.118,0,145,32
agilent_122938,29.922,7.816,0.004,79,16
agilent_124605,7.63,7.309,0.013,1065,55
agilent_127098,104.287,9.695,0,17,12
agilent_129495,27.019,14.507,0,257,47
agilent_133222,70.176,1000,0,120,57
agilent_133877,19.499,8.428,0.001,197,26
agilent_14139,22.552,13.307,0,321,49
agilent_150371,20.496,8.293,0.001,173,24
agilent_153298,161.59,15.955,0,32,35
agilent_1543,48.351,15.955,0,165,54
agilent_158384,17.729,8.619,0.001,250,30
agilent_159869,11.39,7.138,0.02,454,35
agilent_16107,19.554,8.636,0.001,204,27
agilent_161768,22.285,9.392,0,179,27
agilent_171410,29.304,10.293,0,121,24
agilent_171770,11.946,9.003,0,606,49
agilent_172644,45.191,13.695,0,85,26
agilent_173112,35.045,15.955,0,215,51
agilent_177491,55.723,15.955,0,403,152
agilent_183751,17.398,12.833,0,518,61
agilent_188501,25.57,12.103,0,208,36
agilent_188933,25.188,14.632,0,305,52
agilent_192564,18.56,7.972,0.003,199,25
agilent_193511,41.888,15.955,0,261,74
agilent_200370,56.039,7.478,0.009,29,11
agilent_200415,24.066,11.65,0,221,36
agilent_200751,21.106,7.008,0.027,126,18
agilent_2098,78.795,1000,0,90,48
agilent_218054,22.729,7.866,0.004,130,20
agilent_218432,7.533,7.175,0.018,1059,54
agilent_219934,17.138,8.263,0.001,250,29
agilent_220657,32.745,15.477,0,767,170
agilent_221096,52.486,15.109,0,76,27
agilent_223292,30.525,10.82,0,121,25
agilent_224035,86.341,1000,0,77,45
agilent_22501,28.687,8.989,0,103,20
agilent_226048,28.643,8.663,0.001,98,19
agilent_227453,23.404,10.703,0,202,32
agilent_228986,84.423,1000,0,42,24
agilent_229165,7.946,7.428,0.01,1004,54
agilent_229642,217.722,1000,0,19,28
agilent_235108,45.099,15.955,0,190,58
agilent_235299,28.141,7.57,0.007,84,16
agilent_235978,32.181,10.225,0,101,22
agilent_236540,32.773,15.109,0,852,189
agilent_236864,11.646,9.112,0,647,51
agilent_238097,16.828,15.955,0,1949,222
agilent_238433,41.345,1000,0,268,75
agilent_240216,14.495,6.926,0.032,265,26
agilent_241381,66.228,9.186,0,29,13
agilent_243394,38.541,6.994,0.028,46,12
agilent_3035,92.337,11.572,0,24,15
agilent_30572,13.645,10.799,0,628,58
agilent_30752,8.43,7.956,0.003,999,57
agilent_3101,32.148,15.256,0,1057,230
agilent_32,15.577,12.35,0,607,64
agilent_3466,14.593,1000,0,1387,137
agilent_3692,18.85,10.137,0,290,37
agilent_3873,29.548,14.051,0,200,40
agilent_4722,16.613,7.928,0.003,249,28
agilent_4828,16.68,14.955,0,744,84
agilent_48632,25.407,10.192,0,157,27
agilent_48668,28.291,12.892,0,188,36
agilent_5090,45.275,10.88,0,62,19
agilent_5172,10.33,8.71,0.001,758,53
agilent_5189,34.008,15.955,0,265,61
agilent_5229,10.388,11.317,0,1280,90
agilent_53727,21.106,8.662,0.001,175,25
agilent_54413,31.592,13.345,0,159,34
agilent_55845,21.855,13.208,0,338,50
agilent_56048,26.788,11.859,0,182,33
agilent_560,30.164,15.477,0,480,98
agilent_57067,19.27,7.97,0.003,184,24
agilent_57678,116.081,9.128,0,14,11
agilent_58254,20.006,10.85,0,288,39
agilent_61654,9.186,7.631,0.006,772,48
agilent_6339,29.841,15.654,0,302,61
agilent_6664,30.567,15.477,0,522,108
agilent_67955,13.381,9.636,0,541,49
agilent_705,12.604,14.423,0,1559,133
agilent_7108,45.496,15.654,0,302,93
agilent_7143,11.748,13.005,0,1987,158
agilent_7302,20.536,15.477,0,964,134
agilent_73954,19.411,10.164,0,274,36
agilent_7538,36.935,15.477,0,528,132
agilent_75806,47.772,15.955,0,167,54
agilent_7811,18.434,14.103,0,545,68
agilent_78209,44.77,15,0,99,30
agilent_82031,19.813,11.868,0,343,46
agilent_8318,34.323,15.477,0,495,115
agilent_84101,21.266,7.303,0.014,132,19
agilent_84484,11.057,10.744,0,962,72
agilent_9025,15.759,8.3,0.001,300,32
agilent_90388,26.862,8.666,0.001,110,20
agilent_91518,32.658,9.977,0,95,21
agilent_9777,72.456,15.654,0,418,205
corona2_10066,20.057,11.186,0,302,41
corona2_11141,14.288,9.816,0,486,47
corona2_11773,18.86,9.98,0,282,36
corona2_1204,8.451,9.148,0,1381,79
corona2_12779,21.887,12.916,0,324,48
corona2_12939,9.791,10.277,0,1177,78
corona2_12985,24.533,15.353,0,548,91
corona2_12998,68.945,9.943,0,30,14
corona2_13022,30.109,15.955,0,579,118
corona2_13044,15.11,8.687,0.001,352,36
corona2_13059,26.704,15.256,0,426,77
corona2_13064,30.984,15.353,0,720,151
corona2_13065,8.754,7.474,0.009,827,49
corona2_13090,18.733,1000,0,2855,362
corona2_13102,23.912,10.034,0,173,28
corona2_13121,58.538,13.146,0,53,21
corona2_2538,17.381,8.168,0.002,238,28
corona2_2908,11.021,7.783,0.005,563,42
corona2_3330,11.784,9.52,0,677,54
corona2_3352,18.266,9.457,0,275,34
corona2_4683,29.375,1000,0,342,68
corona2_5074,17.141,15,0,724,84
corona2_5175,17.908,7.597,0.007,198,24
corona2_5176,21.978,7.178,0.018,121,18
corona2_5308,13.333,8.172,0.002,410,37
corona2_6726,18.35,15.353,0,789,98
corona2_7894,14.648,8.375,0.001,353,35
corona2_8148,22.039,9.326,0,181,27
corona2_8186,14.774,10.03,0,470,47
corona2_8321,11.941,10.131,0,730,59
corona2_9079,13.781,14.062,0,997,93
corona2_9550,11.002,7.774,0.005,564,42
corona2_9808,8.595,8.867,0,1186,69
twist_26511,32.622,15.477,0,471,104
twist_26817,15.401,7.378,0.011,259,27
twist_27426,41.989,13.541,0,95,27
twist_27514,16.357,8.34,0.001,280,31
twist_28586,29.644,1000,0,309,62
twist_28803,9.8,7.027,0.026,603,40
twist_28810,9.748,7.599,0.007,682,45
twist_28811,7.595,7.138,0.02,1031,53
twist_28860,17.101,9.871,0,3473,402
twist_28861,15.955,1000,0,2426,262
twist_29978,39.512,11.744,0,86,23
twist_30162,7.704,8.084,0.002,1304,68
twist_30719,26.009,15.654,0,1653,291
twist_31607,9.087,10.099,0,1512,93
twist_31841,6.981,7.465,0.009,1947,92
twist_32174,16.197,15.176,0,1724,189
twist_32175,14.09,14.778,0,1101,105
twist_32176,13.982,7.389,0.011,317,30
twist_32440,13.511,9.353,0,503,46
twist_35332,13.165,7.602,0.007,3490,311
twist_35333,11.771,13.167,0,1343,107
