ID,fold_change,neglogp,padj,input,count
agilent_100413,71.874,1000,0,369,178
agilent_100803,32.707,14.676,0,287,63
agilent_101,11.146,8.66,0.001,909,68
agilent_102498,33.396,15,0,290,65
agilent_103632,21.035,12.212,0,510,72
agilent_103902,79.06,1000,0,98,52
agilent_104771,33.773,7.134,0.018,75,17
agilent_107259,16.348,10.514,0,638,70
agilent_1075,40.586,15.955,0,826,225
agilent_107529,26.627,11.206,0,263,47
agilent_108474,12.564,8.785,0,759,64
agilent_1090,23.88,13.048,0,443,71
agilent_10959,56.796,1000,0,202,77
agilent_10960,25.45,1000,0,1288,220
agilent_1167,11.777,6.712,0.046,544,43
agilent_117670,17.668,6.98,0.025,253,30
agilent_118201,17.915,8.41,0.001,341,41
agilent_11947,76.175,15.353,0,800,409
agilent_11948,55.719,15.051,0,1083,405
agilent_11949,61.461,15.477,0,320,132
agilent_12000,446.993,7.706,0.005,3,9
agilent_12004,29.627,15.477,0,518,103
agilent_12005,49.666,12.406,0,93,31
agilent_12006,28.531,6.727,0.045,94,18
agilent_12011,71.468,15.654,0,590,283
agilent_12012,34.209,12.418,0,196,45
agilent_12013,63.856,1000,0,154,66
agilent_12015,223.291,15,0,1091,1635
agilent_12016,209.832,1000,0,2099,2956
agilent_12017,219.14,15.654,0,342,503
agilent_12018,53.639,12.005,0,75,27
agilent_120196,12.845,8.962,0,754,65
agilent_12019,54.61,15.955,0,221,81
agilent_12020,52.189,1000,0,374,131
agilent_12024,333.053,1000,0,17,38
agilent_12738,22.459,9.5,0,272,41
agilent_129436,43.345,7.82,0.004,55,16
agilent_129495,56.236,1000,0,257,97
agilent_129,87.827,1000,0,1403,827
agilent_129960,9.775,8.103,0.002,2073,136
agilent_131012,20.735,15.051,0,1121,156
agilent_13153,11.516,8.537,0.001,841,65
agilent_133222,101.815,1000,0,120,82
agilent_133306,32.964,12.922,0,226,50
agilent_134572,21.783,7.015,0.023,171,25
agilent_134645,57.307,10.391,0,52,20
agilent_135148,47.089,15.955,0,212,67
agilent_13636,18.454,6.709,0.047,218,27
agilent_137474,61.035,14.612,0,83,34
agilent_1378,33.645,12.909,0,217,49
agilent_138886,14.769,12.401,0,1029,102
agilent_140273,25.585,1000,0,594,102
agilent_1414,54.061,15,0,113,41
agilent_142983,19.225,7.006,0.024,217,28
agilent_143760,37.709,15.955,0,810,205
agilent_146164,21.285,7.087,0.02,182,26
agilent_147336,31.879,15.955,0,874,187
agilent_149908,59.085,1000,0,174,69
agilent_153298,302.651,1000,0,32,65
agilent_155079,25.269,8.277,0.001,171,29
agilent_155967,14.129,12.892,0,1508,143
agilent_161214,9.42,7.364,0.01,949,60
agilent_161316,34.766,15.955,0,450,105
agilent_163739,80.074,15.654,0,882,474
agilent_164375,10.929,6.948,0.027,668,49
agilent_165930,18.471,7.145,0.017,242,30
agilent_166869,40.755,15.955,0,340,93
agilent_16820,8.326,6.732,0.044,1199,67
agilent_168748,25.439,11.213,0,287,49
agilent_169688,22.421,15.353,0,731,110
agilent_171770,21.391,13.597,0,606,87
agilent_173322,16.474,8.396,0.001,407,45
agilent_174147,21.805,8.674,0.001,246,36
agilent_174704,12.225,9.929,0,975,80
agilent_174970,72.043,15.955,0,182,88
agilent_177057,15.928,8.495,0.001,449,48
agilent_1793,265.044,1000,0,104,185
agilent_180309,27.574,12.709,0,308,57
agilent_180726,79.734,1000,0,185,99
agilent_181162,43.823,7.528,0.007,51,15
agilent_18162,13.572,7.558,0.007,505,46
agilent_182496,27.17,8.937,0,170,31
agilent_182676,72.142,15.654,0,411,199
agilent_183695,31.388,15.654,0,394,83
agilent_187086,49.275,14.507,0,127,42
agilent_187234,21.216,9.599,0,309,44
agilent_187984,44.82,12.879,0,123,37
agilent_192564,79.366,1000,0,199,106
agilent_192826,16.232,7.737,0.004,358,39
agilent_193732,22.35,8.351,0.001,220,33
agilent_1947,105.423,1000,0,106,75
agilent_196127,48.763,1000,0,440,144
agilent_196991,10.736,9.378,0,1596,115
agilent_198657,67.952,15.256,0,660,301
agilent_198958,62.939,15.955,0,232,98
agilent_200370,164.411,1000,0,29,32
agilent_200788,28.754,7.586,0.006,114,22
agilent_200789,24.712,8.956,0,205,34
agilent_200833,23.817,10.063,0,269,43
agilent_202632,27.497,10.824,0,233,43
agilent_205313,19.916,6.989,0.025,202,27
agilent_205514,14.546,7.053,0.021,379,37
agilent_206025,26.394,8.8,0,175,31
agilent_207681,74.499,1000,0,100,50
agilent_208541,17.529,13.157,0,816,96
agilent_210103,22.633,6.995,0.024,158,24
agilent_212061,217.766,15.955,0,13,19
agilent_212,20.096,11.735,0,519,70
agilent_21385,16.126,10.529,0,656,71
agilent_214318,27.637,7.612,0.006,124,23
agilent_216564,11.161,7.988,0.002,801,60
agilent_218556,32.507,1000,0,1343,293
agilent_220657,271.381,15.109,0,767,1397
agilent_221016,18.269,8.928,0,367,45
agilent_221096,170.563,1000,0,76,87
agilent_221181,71.236,1000,0,274,131
agilent_221241,31.429,12.518,0,4608,972
agilent_221266,40.933,9.914,0,91,25
agilent_221675,170.981,1000,0,122,140
agilent_221728,119.198,1000,0,75,60
agilent_222335,99.332,7.184,0.016,15,10
agilent_222860,24.01,15.353,0,664,107
agilent_223567,118.897,1000,0,198,158
agilent_224401,61.829,15.955,0,147,61
agilent_224692,13.817,8.834,0,647,60
agilent_225172,12.13,7.683,0.005,651,53
agilent_226509,13.711,10.114,0,815,75
agilent_228278,116.782,1000,0,37,29
agilent_228695,39.577,7.762,0.004,64,17
agilent_229007,50.43,10.322,0,65,22
agilent_229090,923.785,1000,0,5,31
agilent_229243,29.261,15.654,0,443,87
agilent_229642,2446.697,1000,0,19,312
agilent_229660,275.645,1000,0,20,37
agilent_230267,22.557,9.11,0,251,38
agilent_230668,158.31,13.641,0,16,17
agilent_230799,38.629,12.741,0,162,42
agilent_231203,17.231,12.103,0,735,85
agilent_231323,2234.963,15.654,0,1,15
agilent_231419,14.353,7.462,0.008,436,42
agilent_232162,11.264,7.756,0.004,754,57
agilent_232559,21.537,10.253,0,339,49
agilent_23320,28,8.574,0.001,149,28
agilent_233690,23.192,12.999,0,469,73
agilent_234840,30.216,15.654,0,429,87
agilent_234961,27.507,9.787,0,195,36
agilent_235082,39.386,1000,0,1377,364
agilent_235465,14.019,6.701,0.048,372,35
agilent_235935,59.126,1000,0,252,100
agilent_235978,626.97,15.955,0,101,425
agilent_236240,171.92,1000,0,26,30
agilent_236864,49.282,15.654,0,647,214
agilent_237349,67.217,1000,0,133,60
agilent_237411,18.969,15.051,0,919,117
agilent_238097,217.801,15.654,0,1949,2849
agilent_238433,91.178,15.955,0,268,164
agilent_238898,56.803,15.955,0,341,130
agilent_2403,9.888,7.483,0.008,889,59
agilent_24113,61.195,11.724,0,56,23
agilent_242402,76.013,15.654,0,492,251
agilent_242415,84.432,15.955,0,60,34
agilent_243811,31.266,15.654,0,772,162
agilent_24859,12.879,7.755,0.004,590,51
agilent_25913,29.152,6.808,0.037,92,18
agilent_26654,76.69,1000,0,68,35
agilent_27167,11.17,7.903,0.003,787,59
agilent_318,77.479,1000,0,200,104
agilent_319,55.386,15.654,0,877,326
agilent_320,122.923,1000,0,200,165
agilent_321,94.756,15.176,0,901,573
agilent_3230,16.067,12.592,0,881,95
agilent_3329,15.893,6.855,0.033,300,32
agilent_33671,53.805,11.773,0,72,26
agilent_33893,17.469,9.25,0,435,51
agilent_3466,22.022,15.955,0,1387,205
agilent_3467,13.06,11.624,0,1369,120
agilent_36653,51.488,15.654,0,327,113
agilent_3692,30.827,13.844,0,290,60
agilent_37403,74.499,12.173,0,42,21
agilent_37822,30.014,8.901,0,139,28
agilent_381,17.775,7.542,0.007,285,34
agilent_39198,64.926,15.353,0,1074,468
agilent_3950,110.129,12.163,0,23,17
agilent_4240,11.727,7.379,0.01,648,51
agilent_4241,22.878,13.317,0,508,78
agilent_42623,28.047,9.254,0,170,32
agilent_4455,17.57,11.338,0,636,75
agilent_45161,29.978,14.477,0,333,67
agilent_4722,108.906,15.955,0,249,182
agilent_48005,38.256,8.16,0.002,74,19
agilent_4836,32.158,9.602,0,139,30
agilent_48632,77.82,1000,0,157,82
agilent_49220,12.73,7.111,0.019,515,44
agilent_5090,120.159,1000,0,62,50
agilent_5189,47.229,1000,0,265,84
agilent_52200,44.903,9.701,0,73,22
agilent_530,67.049,15.955,0,300,135
agilent_53727,75.776,15.955,0,175,89
agilent_542,47.949,1000,0,1302,419
