ID,fold_change,neglogp,padj,input,count
agilent_102681,38.315,11.126,0,85,23
agilent_103212,43.569,7.878,0.003,39,12
agilent_103452,36.542,1000,0,248,64
agilent_104991,16.03,8.939,0,318,36
agilent_105624,38.064,11.649,0,93,25
agilent_107529,67.3,15.654,0,263,125
agilent_108072,96.545,13.977,0,22,15
agilent_109242,24.041,15.477,0,748,127
agilent_10960,38.368,10.156,0,1288,349
agilent_11048,63.145,15.955,0,74,33
agilent_110572,28.553,15.051,0,243,49
agilent_11266,36.361,1000,0,405,104
agilent_11279,25.27,15.256,0,325,58
agilent_11281,44.715,12.45,0,76,24
agilent_114208,51.217,10.944,0,47,17
agilent_119386,30.638,13.383,0,171,37
agilent_11947,39.294,15.477,0,800,222
agilent_11948,30.595,15.477,0,1083,234
agilent_11949,37.17,15.955,0,320,84
agilent_119918,26.73,12.431,0,196,37
agilent_12000,755.193,1000,0,3,16
agilent_12001,401.196,1000,0,6,17
agilent_12004,25.696,15.654,0,518,94
agilent_12005,38.064,11.649,0,93,25
agilent_12011,28.08,15.477,0,590,117
agilent_12012,26.008,12.046,0,196,36
agilent_12013,47.813,1000,0,154,52
agilent_12018,103.839,15.955,0,75,55
agilent_12019,60.868,15.654,0,221,95
agilent_12020,59.82,15.477,0,374,158
agilent_12021,51.833,1000,0,489,179
agilent_12022,17.886,11.327,0,380,48
agilent_12023,49.468,15.353,0,541,189
agilent_12024,524.748,1000,0,17,63
agilent_121634,88.829,15.955,0,161,101
agilent_124199,20.722,6.799,0.041,123,18
agilent_127557,76.044,1000,0,162,87
agilent_127631,30.256,10.304,0,117,25
agilent_129495,69.422,15.955,0,257,126
agilent_130807,11.878,9.224,0,608,51
agilent_131312,10.959,7.409,0.01,491,38
agilent_133222,80.239,1000,0,120,68
agilent_133267,13.211,8.42,0.001,418,39
agilent_133710,31.381,1000,0,370,82
agilent_134572,42.231,1000,0,171,51
agilent_135148,55.437,15.654,0,212,83
agilent_135255,25.322,13.981,0,274,49
agilent_135915,19.531,7.995,0.003,174,24
agilent_137474,73.358,1000,0,83,43
agilent_1414,32.58,10.979,0,113,26
agilent_142983,25.449,12.446,0,217,39
agilent_145019,23.78,12.726,0,262,44
agilent_145124,23.833,7.074,0.022,101,17
agilent_147336,37.749,1000,0,874,233
agilent_147797,20.978,9.171,0,189,28
agilent_148856,17.054,8.853,0,274,33
agilent_149912,23.746,9.589,0,161,27
agilent_150244,84.959,8.036,0.002,15,9
agilent_153298,230.098,1000,0,32,52
agilent_15349,18.047,8.024,0.002,204,26
agilent_1543,26.603,11.126,0,165,31
agilent_159126,18.065,15.256,0,776,99
agilent_161922,45.894,15.654,0,506,164
agilent_166567,72.634,15.477,0,579,297
agilent_166869,17.075,10.019,0,340,41
agilent_169744,20.953,1000,0,642,95
agilent_171359,30.703,15.654,0,309,67
agilent_17165,26.717,12.989,0,212,40
agilent_17189,18.815,15.654,0,730,97
agilent_174773,21.25,15.353,0,673,101
agilent_175333,17.929,11.49,0,387,49
agilent_177491,25.649,1000,0,403,73
agilent_178774,52.509,15.654,0,240,89
agilent_178864,25.965,15.955,0,469,86
agilent_1793,119.814,1000,0,104,88
agilent_180301,14.442,9.134,0,402,41
agilent_181161,11.465,7.859,0.004,494,40
agilent_181551,40.936,1000,0,211,61
agilent_182676,68.215,15.654,0,411,198
agilent_183305,18.6,9.046,0,236,31
agilent_183695,12.938,7.9,0.003,394,36
agilent_184597,27.704,7.984,0.003,92,18
agilent_188066,18.825,7.619,0.006,173,23
agilent_188933,16.713,9.17,0,305,36
agilent_191652,24.936,10.072,0,159,28
agilent_192564,78.982,1000,0,199,111
agilent_1947,24.045,7.376,0.011,106,18
agilent_19611,28.58,1000,0,327,66
agilent_196127,39.905,15.477,0,440,124
agilent_196409,17.886,10.008,0,1140,144
agilent_197621,18.416,11.057,0,346,45
agilent_199155,33.625,15.955,0,379,90
agilent_200370,92.772,1000,0,29,19
agilent_200788,32.294,10.929,0,114,26
agilent_200789,18.65,8.372,0.001,205,27
agilent_200824,28.592,1000,0,312,63
agilent_202282,15.018,8.454,0.001,330,35
agilent_203304,59.561,1000,0,126,53
agilent_204041,17.754,10.246,0,327,41
agilent_205012,25.346,1000,0,1095,196
agilent_205570,10.558,10.594,0,912,68
agilent_205915,84.959,15.955,0,45,27
agilent_206025,24.274,10.382,0,175,30
agilent_206026,16.955,9.396,0,309,37
agilent_206029,13.31,8.027,0.002,383,36
agilent_207325,15.286,8.981,0,352,38
agilent_207681,76.463,1000,0,100,54
agilent_207979,29.269,13.065,0,179,37
agilent_211275,39.426,1000,0,255,71
agilent_212,91.125,15.654,0,519,334
agilent_21405,30.616,7.856,0.004,74,16
agilent_216564,17.324,15.654,0,801,98
agilent_21920,67.653,1000,0,90,43
agilent_220657,10.892,9.757,0,767,59
agilent_221016,19.677,12.371,0,367,51
agilent_221096,61.484,1000,0,76,33
agilent_22112,16.485,11.903,0,481,56
agilent_222335,339.837,1000,0,15,36
agilent_222883,12.728,9.227,0,1068,96
agilent_224194,30.498,7.203,0.016,65,14
agilent_226521,113.678,1000,0,71,57
agilent_226780,24.414,7.964,0.003,116,20
agilent_227075,25.684,15.654,0,419,76
agilent_227392,9.467,7.598,0.006,688,46
agilent_227453,47.667,15.955,0,202,68
agilent_227745,26.33,13.717,0,242,45
agilent_229165,8.744,7.493,0.008,1004,62
agilent_229427,31.346,11.55,0,131,29
agilent_229642,81.978,9.793,0,19,11
agilent_230924,123.846,15.654,0,335,293
agilent_231419,46.767,15.353,0,436,144
agilent_232092,14.209,7.323,0.012,289,29
agilent_232559,15.037,8.606,0.001,339,36
agilent_235222,637.194,1000,0,4,18
agilent_235302,59.907,14.02,0,52,22
agilent_235929,16.8,10.075,0,354,42
agilent_235978,43.461,14.23,0,101,31
agilent_236864,21.667,15.955,0,647,99
agilent_237201,56.151,13.865,0,58,23
agilent_237631,47.2,11.197,0,57,19
agilent_239921,32.182,9.272,0,88,20
agilent_240086,45.924,15.955,0,111,36
agilent_240215,25.262,12.215,0,213,38
agilent_2403,13.857,14.364,0,889,87
agilent_240718,11.574,8.661,0.001,575,47
agilent_240812,35.928,8.943,0,67,17
agilent_241343,24.7,15.477,0,579,101
agilent_241381,48.827,7.196,0.016,29,10
agilent_241474,50.852,15.176,0,1008,362
agilent_242402,24.463,15.955,0,492,85
agilent_242415,30.68,6.886,0.033,60,13
agilent_242556,20.637,14.676,0,446,65
agilent_242591,48.827,15.955,0,203,70
agilent_243108,14.373,7.088,0.021,266,27
agilent_24508,8.201,7.478,0.009,846,49
agilent_25398,17.862,15,0,983,124
agilent_2648,32.568,10.168,0,100,23
agilent_26930,26.242,14.142,0,259,48
agilent_28564,20.447,11.015,0,277,40
agilent_2967,41.698,1000,0,163,48
agilent_3035,289.097,15.955,0,24,49
agilent_32,24.961,15.353,0,607,107
agilent_32499,17.106,11.907,0,447,54
agilent_32716,21.017,15.109,0,923,137
agilent_3468,87.138,13.981,0,26,16
agilent_35327,23.137,8.99,0,153,25
agilent_3552,9.65,8.027,0.002,719,49
agilent_3616,27.047,7.599,0.006,89,17
agilent_36653,17.754,10.246,0,327,41
agilent_37078,52.444,7.43,0.01,27,10
agilent_38699,45.393,1000,0,209,67
agilent_38729,21.897,14.463,0,388,60
agilent_39198,21.358,15.955,0,1074,162
agilent_3950,61.565,7.962,0.003,23,10
agilent_41401,26.178,8.796,0,119,22
agilent_42087,19.598,10.727,0,289,40
agilent_42437,22.871,15.353,0,421,68
agilent_4413,30.106,1000,0,428,91
agilent_44232,24.626,9.028,0,138,24
agilent_44552,13.59,7.399,0.01,323,31
agilent_45014,28.132,11.199,0,151,30
agilent_45451,22.726,9.142,0,162,26
agilent_45654,37.085,10.638,0,84,22
agilent_45938,22.885,10.448,0,198,32
agilent_4722,87.575,15.955,0,249,154
agilent_4836,28.523,10.771,0,139,28
agilent_48632,34.272,14.386,0,157,38
agilent_50232,26.248,12.492,0,205,38
agilent_50391,21.019,7.104,0.02,128,19
agilent_5090,155.302,1000,0,62,68
agilent_51197,38.077,13.551,0,119,32
agilent_51901,25.863,12.742,0,219,40
agilent_51906,25.062,8.077,0.002,113,20
agilent_52200,44.613,12.132,0,73,23
agilent_53727,43.693,1000,0,175,54
agilent_53800,20.382,6.989,0.026,132,19
agilent_542,29.364,7.306,0.013,1302,270
agilent_55558,58.13,15.955,0,95,39
agilent_55961,34.915,9.11,0,73,18
agilent_5601,51.625,1000,0,192,70
agilent_560,91.744,1000,0,480,311
agilent_57848,14.998,12.501,0,642,68
agilent_61084,49.822,15.955,0,270,95
agilent_61198,10.874,8.227,0.002,599,46
agilent_6339,104.089,15.477,0,302,222
agilent_637,10.266,8.758,0,731,53
agilent_6395,17.972,13.692,0,520,66
agilent_65478,22.393,15.353,0,626,99
agilent_65600,42.878,1000,0,142,43
agilent_65775,54.889,15.477,0,356,138
agilent_6668,20.732,15.256,0,1045,153
agilent_67876,53.099,15.955,0,136,51
agilent_6936,168.605,1000,0,194,231
agilent_7108,43.136,15.477,0,302,92
agilent_72370,11.453,6.963,0.028,408,33
agilent_72504,15.975,6.73,0.048,195,22
agilent_7301,31.586,15.955,0,659,147
agilent_7302,36.575,14.913,0,964,249
agilent_7303,42.178,15.176,0,658,196
agilent_73205,26.637,8.08,0.002,101,19
agilent_73940,12.977,9.093,0,491,45
agilent_74696,15.89,10.211,0,401,45
agilent_7538,118.803,15.353,0,528,443
agilent_7811,33.776,15.477,0,545,130
agilent_78221,19.085,9.194,0,230,31
agilent_7826,18.635,15.256,0,927,122
agilent_79056,57.033,15.955,0,72,29
agilent_79369,33.6,7.611,0.006,59,14
agilent_79560,122.604,1000,0,82,71
agilent_79646,19.99,10.27,0,255,36
agilent_80206,56.639,12.014,0,45,18
agilent_8059,24.911,1000,0,756,133
agilent_8212,36.142,7.121,0.019,1336,341
agilent_82215,25.361,9.164,0,134,24
agilent_8318,67.796,15.477,0,495,237
agilent_84417,17.776,8.469,0.001,231,29
agilent_86177,81.249,15.477,0,542,311
agilent_8622,54.55,1000,0,122,47
agilent_8689,15.123,7.73,0.005,1161,124
agilent_86905,23.289,9.02,0,152,25
agilent_8775,64.755,15.256,0,656,300
agilent_8842,68.445,15.955,0,451,218
agilent_89024,115.964,1000,0,116,95
agilent_89087,12.072,7.732,0.005,434,37
agilent_8947,61.977,15.477,0,955,418
agilent_897,15.16,10.618,0,467,50
agilent_9025,36.344,15.955,0,300,77
agilent_90858,9.456,6.937,0.03,599,40
agilent_91518,68.564,15.955,0,95,46
agilent_92750,36.153,7.14,0.019,47,12
agilent_9594,389.396,15.176,0,4,11
agilent_9777,87.398,15.353,0,418,258
agilent_9788,11.775,7.992,0.003,481,40
agilent_98303,49.976,11.191,0,51,18
agilent_99209,15.426,9.174,0,358,39
corona2_115,8.397,7.797,0.004,860,51
corona2_11738,24.626,11.673,0,207,36
corona2_11965,10.192,8.024,0.002,653,47
corona2_12022,26.452,11.753,0,182,34
corona2_12191,30.782,14.068,0,184,40
corona2_12939,41.265,1000,0,1177,343
corona2_12975,31.466,15.654,0,216,48
corona2_12995,165.198,6.765,0.044,6,7
corona2_13003,25.794,15.654,0,785,143
corona2_13064,22.026,15.654,0,720,112
corona2_13121,162.972,1000,0,53,61
corona2_1964,15.997,14.398,0,717,81
corona2_3790,11.95,7.617,0.006,1102,93
corona2_4568,16.318,8.315,0.001,269,31
corona2_5294,17.492,6.888,0.033,170,21
corona2_8618,15.064,10.578,0,470,50
corona2_893,20.28,13.319,0,391,56
twist_11013,20.804,15.109,0,878,129
twist_11039,10.625,8.437,0.001,653,49
twist_11359,13.368,7.296,0.013,1144,108
twist_1162,28.104,10.18,0,131,26
twist_11720,28.835,15.109,0,879,179
twist_12383,19.286,10.896,0,1138,155
twist_13611,44.25,12.672,0,80,25
twist_13630,55.408,1000,0,207,81
twist_14067,24.875,9.575,0,148,26
twist_1704,9.4,7.687,0.005,708,47
twist_1707,17.743,15.051,0,822,103
twist_17161,21.393,7.673,0.005,139,21
twist_17184,21.625,15.654,0,478,73
twist_17186,15.824,11.833,0,519,58
twist_17290,16.033,15.176,0,786,89
twist_20503,17.352,14.808,0,661,81
twist_20848,47.436,15.654,0,400,134
twist_20979,11.739,6.921,0.031,386,32
twist_22083,19.758,10.194,0,258,36
twist_23136,18.839,13.618,0,466,62
twist_26511,36.076,15.654,0,471,120
twist_27495,98.839,1000,0,404,282
twist_27552,79.871,15.955,0,757,427
twist_27640,78.543,1000,0,128,71
twist_2830,39.648,12.746,0,100,28
twist_28586,27.495,15.477,0,309,60
twist_29385,63.675,15.353,0,636,286
twist_30800,33.838,1000,0,272,65
twist_31794,17.607,9.767,0,1142,142
twist_32175,19.934,13.08,0,1101,155
