ID,fold_change,neglogp,padj,input,count
agilent_100880,24.988,8.365,0.001,199,82
agilent_101,13.809,11.567,0,909,207
agilent_102498,29.066,11.659,0,290,139
agilent_104204,115.892,13.342,0,45,86
agilent_104878,47.165,9.649,0,90,70
agilent_1053,17.691,1000,0,1402,409
agilent_105759,31.935,9.881,0,169,89
agilent_105969,87.593,8.489,0.001,36,52
agilent_106393,47.875,12.884,0,133,105
agilent_106728,47.647,15.109,0,252,198
agilent_106745,16.146,6.77,0.05,323,86
agilent_107480,30.321,15.176,0,574,287
agilent_1088,40.894,1000,0,737,497
agilent_108851,9.835,12.385,0,1412,229
agilent_109045,44.776,1000,0,581,429
agilent_109574,60.182,15.051,0,264,262
agilent_110811,50.363,15.353,0,177,147
agilent_110974,12.318,8.8,0,768,156
agilent_112066,135.983,11.957,0,33,74
agilent_113106,96.015,15.955,0,96,152
agilent_113777,38.801,14.75,0,261,167
agilent_114368,44.639,7.708,0.006,72,53
agilent_114507,43.924,1000,0,370,268
agilent_114563,11.597,9.236,0,868,166
agilent_114635,10.162,6.949,0.033,740,124
agilent_1148,12.108,6.998,0.029,591,118
agilent_11512,144.469,1000,0,68,162
agilent_115265,18.389,7.109,0.023,277,84
agilent_115310,27.41,15.477,0,573,259
agilent_115558,52.18,15.256,0,215,185
agilent_1173,26.458,15.256,0,628,274
agilent_119443,27.902,8.435,0.001,163,75
agilent_11947,165.399,15.955,0,800,2182
agilent_11948,112.883,15.654,0,1083,2016
agilent_11949,162.594,15.353,0,320,858
agilent_11962,188.662,15.477,0,99,308
agilent_12000,1435.176,12.66,0,3,71
agilent_12001,828.764,14.264,0,6,82
agilent_12004,17.326,9.601,0,518,148
agilent_12005,32.603,6.818,0.045,93,50
agilent_12006,70.963,14.955,0,94,110
agilent_12011,279.052,1000,0,590,2715
agilent_12012,216.885,15.176,0,196,701
agilent_12013,342.584,15.353,0,154,870
agilent_12018,54.981,9.778,0,75,68
agilent_12019,53.233,15.256,0,221,194
agilent_12020,38.428,15.256,0,374,237
agilent_12021,153.649,1000,0,489,1239
agilent_12022,40.055,15.955,0,380,251
agilent_12023,145.382,14.913,0,541,1297
agilent_12024,581.442,1000,0,17,163
agilent_120494,1273.466,8.027,0.003,2,42
agilent_121795,4.784,8.754,0.001,2231,176
agilent_122060,58.005,9.658,0,69,66
agilent_122442,64.651,1000,0,121,129
agilent_122914,18434.936,1000,0,1,304
agilent_123529,49.018,12.323,0,120,97
agilent_123600,40.57,11.373,0,142,95
agilent_124255,31.026,11.761,0,258,132
agilent_124353,51.471,15.353,0,205,174
agilent_124826,1516.031,9.333,0,2,50
agilent_12510,5.758,7.933,0.003,1622,154
agilent_12511,17.508,8.25,0.002,381,110
agilent_1258,3.788,8.792,0,2978,186
agilent_125868,28.927,9.075,0,174,83
agilent_126807,105.111,12.151,0,45,78
agilent_127097,54.434,14.222,0,127,114
agilent_128608,124.241,13.187,0,41,84
agilent_128983,62460.474,1000,0,0.1,103
agilent_129495,96.035,15.955,0,257,407
agilent_130149,27.167,6.963,0.032,125,56
agilent_131168,25.144,8.541,0.001,205,85
agilent_131312,83.366,15.353,0,491,675
agilent_131614,22.85,8.889,0,276,104
agilent_131985,126.48,11.736,0,35,73
agilent_132107,99.958,15.955,0,91,150
agilent_132331,34565.505,10.552,0,0.1,57
agilent_132401,26.995,11.232,0,310,138
agilent_132671,16.91,6.956,0.033,312,87
agilent_133222,220.33,1000,0,120,436
agilent_134549,24.656,1000,0,819,333
agilent_135148,35.755,12.421,0,212,125
agilent_137252,39.796,10.437,0,128,84
agilent_137474,43.837,8.44,0.001,83,60
agilent_137906,50.953,15.955,0,507,426
agilent_139105,32.603,10.616,0,186,100
agilent_139785,17.051,8.818,0,441,124
agilent_140746,12.395,8.91,0,773,158
agilent_14083,44.184,15.256,0,339,247
agilent_141356,47.83,8.165,0.002,71,56
agilent_141365,112.793,1000,0,100,186
agilent_141966,47.506,15.654,0,277,217
agilent_142174,15.025,8.543,0.001,561,139
agilent_143670,41.098,1000,0,934,633
agilent_143760,120.684,1000,0,810,1612
agilent_14383,16.375,7.063,0.025,337,91
agilent_144242,22.23,10.371,0,371,136
agilent_14522,36.322,12.034,0,192,115
agilent_145258,23.796,7.03,0.027,158,62
agilent_145720,18.538,8.837,0,386,118
agilent_147318,28.953,11.121,0,266,127
agilent_147336,21.44,14.778,0,874,309
agilent_148432,28.343,15.477,0,552,258
agilent_148485,17.896,10.024,0,532,157
agilent_149908,73.885,15.353,0,174,212
agilent_150110,59.736,15.477,0,134,132
agilent_150163,46.174,15.051,0,197,150
agilent_150198,18.112,10.128,0,529,158
agilent_15071,2425.649,7.74,0.005,1,40
agilent_151690,8.09,6.843,0.042,952,127
agilent_151860,42.308,15.955,0,344,240
agilent_152736,29.764,10.447,0,218,107
agilent_153311,12.995,9.175,0,756,162
agilent_153322,59.162,1000,0,410,400
agilent_153363,25.628,7.861,0.004,168,71
agilent_153459,5.817,6.836,0.043,1376,132
agilent_15349,23.484,7.941,0.003,204,79
agilent_153754,23.324,1000,0,962,370
agilent_153760,32.847,11.498,0,216,117
agilent_154174,19.171,11.378,0,601,190
agilent_154336,22.485,7.083,0.024,178,66
agilent_154447,20.048,9.234,0,366,121
agilent_154481,23.021,7.993,0.003,216,82
agilent_155324,2243.726,15.955,0,12,444
agilent_156607,44.886,1000,0,408,302
agilent_156689,108.171,15.477,0,481,858
agilent_157096,12.761,7.171,0.02,556,117
agilent_15769,27.778,8.157,0.002,155,71
agilent_158255,15.783,7.178,0.019,365,95
agilent_159717,41.601,15.176,0,465,319
agilent_159754,154.585,15.654,0,122,311
agilent_160179,28.426,11.356,0,288,135
agilent_1604,20.678,8.463,0.001,305,104
agilent_16205,44.151,10.713,0,114,83
agilent_16209,12.145,8.074,0.002,709,142
agilent_16321,33.415,9.545,0,147,81
agilent_164377,86.74,1000,0,158,226
agilent_164398,41842.454,12.479,0,0.1,69
agilent_16506,67.496,15.654,0,115,128
agilent_166273,3.046,11.085,0,5116,257
agilent_166869,43.519,1000,0,340,244
agilent_167453,20.157,1000,0,9254,3076
agilent_167580,13.216,8.994,0,725,158
agilent_168007,1273.466,8.027,0.003,2,42
agilent_168195,22.116,6.79,0.048,170,62
agilent_168388,35.967,15.654,0,580,344
agilent_16899,38.764,11.579,0,158,101
agilent_168996,19.641,7.21,0.018,247,80
agilent_169017,6.287,7.214,0.018,1331,138
agilent_169250,21.542,15.353,0,1309,465
agilent_169710,174.063,15.955,0,108,310
agilent_16982,73.794,15.654,0,438,533
agilent_170562,19.865,7.088,0.024,232,76
agilent_171770,25.717,15,0,606,257
agilent_171928,52.506,10.007,0,82,71
agilent_173437,71.734,13.612,0,82,97
agilent_173452,55.404,15.654,0,220,201
agilent_174272,24.404,10.495,0,328,132
agilent_174704,11.444,10.152,0,975,184
agilent_174958,11.424,8.199,0.002,775,146
agilent_17644,21.283,12.962,0,624,219
agilent_176444,45.714,12.121,0,130,98
agilent_177491,15.047,7.314,0.014,403,100
agilent_177664,21.25,9.526,0,351,123
agilent_177954,34.296,15.176,0,389,220
agilent_178733,234.79,1000,0,39,151
agilent_1793,121.866,15.477,0,104,209
agilent_179374,69.131,8.858,0,50,57
agilent_179917,100.758,15.955,0,65,108
agilent_180399,19.828,9.147,0,367,120
agilent_181643,41.261,8.92,0,97,66
agilent_181792,13.936,10.443,0,805,185
agilent_182676,111.397,15.955,0,411,755
agilent_182990,33.319,12.978,0,273,150
agilent_183159,98.387,15.955,0,98,159
agilent_183204,14.932,7.192,0.019,398,98
agilent_183632,12.042,7.962,0.003,705,140
agilent_183695,25.857,12.624,0,394,168
agilent_183998,31.325,12.862,0,302,156
agilent_184221,52.556,13.212,0,120,104
agilent_184234,15.013,7.404,0.012,412,102
agilent_184563,61.931,7.578,0.008,47,48
agilent_185248,30.773,8.282,0.002,134,68
agilent_185511,64.761,15.353,0,368,393
agilent_187137,197.719,15.176,0,430,1402
agilent_188764,130.857,7.259,0.016,19,41
agilent_188869,24.129,7.905,0.004,191,76
agilent_188933,125.259,1000,0,305,630
agilent_189075,24.452,7.907,0.004,186,75
agilent_189327,30.221,12.475,0,305,152
agilent_189558,27894.969,8.765,0.001,0.1,46
agilent_190143,47.875,6.881,0.039,57,45
agilent_19018,49.209,12.51,0,122,99
agilent_190575,21.574,7.34,0.013,208,74
agilent_191187,38.484,14.574,0,260,165
agilent_191201,15.978,8.589,0.001,482,127
agilent_191430,16.837,8.898,0,461,128
agilent_192564,96.295,1000,0,199,316
agilent_192923,22.032,8.592,0.001,278,101
agilent_193099,8.655,8.218,0.002,1065,152
agilent_193643,26.403,12.015,0,356,155
agilent_193682,15.112,9.113,0,622,155
agilent_193864,99.097,10.629,0,41,67
agilent_19411,45.714,15.477,0,325,245
agilent_194178,47.26,15.176,0,213,166
agilent_19497,106.582,9.504,0,33,58
agilent_195900,22.935,14.449,0,661,250
agilent_196127,32.801,15.176,0,440,238
agilent_197099,18.843,8.46,0.001,354,110
agilent_197328,1121.863,13.091,0,4,74
agilent_197370,15.795,8.917,0,549,143
agilent_197392,49.597,15.654,0,291,238
agilent_197502,16.687,8.682,0.001,447,123
agilent_198036,34.447,10.671,0,169,96
agilent_198146,85.489,1000,0,410,578
agilent_198873,36.722,11.775,0,180,109
agilent_199489,4.798,6.836,0.043,1719,136
agilent_200370,219.563,15.955,0,29,105
agilent_200737,122.395,15.176,0,327,660
agilent_200788,37.236,9.024,0,114,70
agilent_200789,33.722,11.524,0,205,114
agilent_201326,24.758,11.929,0,387,158
agilent_201671,22.419,6.773,0.049,165,61
agilent_202220,22.74,7.124,0.022,176,66
agilent_202299,56.574,15.477,0,164,153
agilent_202345,39.838,1000,0,583,383
agilent_203304,49.572,12.878,0,126,103
agilent_203564,10.307,10.331,0,1112,189
agilent_204160,239.339,15.955,0,564,2226
agilent_204305,69737.423,1000,0,0.1,115
agilent_204521,73.928,15.654,0,178,217
agilent_204893,53.151,1000,0,421,369
agilent_205188,51.008,15.955,0,598,503
agilent_205570,9.442,7.77,0.005,912,142
agilent_205930,145.662,15.477,0,296,711
agilent_206025,23.563,7.369,0.013,175,68
agilent_206026,16.877,6.901,0.037,309,86
agilent_206351,71.037,6.806,0.046,35,41
agilent_206491,22.263,8.813,0,286,105
agilent_206947,33.466,12.311,0,241,133
agilent_207300,10.226,9.363,0,1014,171
agilent_207401,79.104,15.955,0,404,527
agilent_207416,16.065,8.991,0,536,142
agilent_207681,68.525,15.109,0,100,113
agilent_207695,18.584,6.817,0.045,248,76
agilent_208028,123.708,8.662,0.001,25,51
agilent_208,19.169,8.199,0.002,329,104
agilent_208438,21.306,11.147,0,444,156
agilent_208553,42.584,14.955,0,225,158
agilent_2098,43.123,8.823,0,90,64
agilent_209928,60.641,8.054,0.003,52,52
agilent_210459,30320.619,9.417,0,0.1,50
agilent_211023,35.027,13.742,0,277,160
agilent_2111,11.794,6.997,0.03,617,120
agilent_212303,43.24,10.555,0,115,82
agilent_212,44.283,15.477,0,519,379
agilent_213204,24.683,8.26,0.002,199,81
agilent_213984,34.652,8.64,0.001,119,68
agilent_214318,57.218,14.632,0,124,117
agilent_215459,39.602,8.624,0.001,98,64
agilent_216269,41.346,12.173,0,154,105
agilent_218126,51.166,10.978,0,96,81
agilent_218450,17.531,8.849,0,422,122
agilent_218741,112.219,15.353,0,368,681
agilent_21881,50.445,12.167,0,113,94
agilent_219924,71.407,15.256,0,276,325
agilent_219968,9.786,14.955,0,2615,422
agilent_220437,9.347,10.975,0,1317,203
agilent_221094,104.859,15.955,0,96,166
agilent_221096,215.436,1000,0,76,270
agilent_221374,6.933,6.883,0.038,1137,130
agilent_222162,64.167,15.109,0,258,273
agilent_222195,72.696,1000,0,166,199
agilent_222330,101.404,15.256,0,241,403
agilent_222474,16.135,9.191,0,560,149
agilent_222669,43.796,7.564,0.008,72,52
agilent_223518,31.348,7.758,0.005,118,61
agilent_223638,262.779,15.955,0,42,182
agilent_223646,36.227,10.653,0,154,92
agilent_22371,6.222,7.409,0.011,1384,142
agilent_224344,17.385,6.905,0.037,293,84
agilent_224823,48.202,8.848,0,78,62
agilent_225121,19.797,7.878,0.004,291,95
agilent_225174,6.767,9.327,0,1595,178
agilent_225671,93.084,15.955,0,200,307
agilent_22621,22.051,7.71,0.006,220,80
agilent_226509,24.926,1000,0,815,335
agilent_226597,43.732,15.955,0,997,719
agilent_227745,33.578,12.376,0,242,134
agilent_228245,26.122,6.862,0.04,130,56
agilent_228834,19.529,7.826,0.004,295,95
agilent_230186,95.232,15.353,0,142,223
agilent_230748,146.284,15.955,0,114,275
agilent_231281,16.048,1000,0,1247,330
agilent_231419,33.659,1000,0,436,242
agilent_233987,239.809,14.353,0,22,87
agilent_234330,17.173,9.841,0,565,160
agilent_234448,13.065,11.767,0,984,212
agilent_234484,99.326,15.654,0,116,190
agilent_235500,29.471,12.543,0,321,156
agilent_235542,32.766,8.392,0.001,124,67
agilent_235793,13.397,9.673,0,774,171
agilent_235895,158.341,8.252,0.002,18,47
agilent_236300,50.403,9.157,0,77,64
agilent_236841,4.615,7.752,0.005,2050,156
agilent_236864,98.132,15.109,0,647,1047
agilent_237349,38.756,10.419,0,133,85
agilent_2374,12.494,9.226,0,796,164
agilent_237631,148.943,15.654,0,57,140
agilent_237864,30.704,9.14,0,158,80
agilent_237918,7.049,8.762,0.001,1428,166
agilent_238221,19.931,10.211,0,429,141
agilent_238621,20.693,1000,0,970,331
