ID,fold_change,neglogp,padj,input,count
agilent_100240,32.667,11.139,0,205,135
agilent_101660,25.866,7.128,0.022,140,73
agilent_10192,130.443,9.716,0,27,71
agilent_102644,27778.865,8.731,0.001,0.1,56
agilent_102652,31.721,15.051,0,380,243
agilent_104204,208.341,15.955,0,45,189
agilent_104650,27.785,11.584,0,316,177
agilent_104904,32.385,10.731,0,193,126
agilent_105317,1061.549,15.109,0,5,107
agilent_106603,19.633,13.872,0,758,300
agilent_107399,22.422,12.272,0,500,226
agilent_1075,79.753,1000,0,826,1328
agilent_107529,175.976,1000,0,263,933
agilent_107607,20.441,11.715,0,563,232
agilent_108102,531.029,15.477,0,156,1670
agilent_108267,116.848,15.353,0,90,212
agilent_108520,43.921,14.423,0,192,170
agilent_109038,34.279,1000,0,1340,926
agilent_109437,40.78,12.408,0,163,134
agilent_110572,135.955,15.109,0,243,666
agilent_110650,23314.405,7.524,0.009,0.1,47
agilent_110677,84.329,15.353,0,90,153
agilent_112030,21.073,7.983,0.003,266,113
agilent_112226,56.581,8.894,0,64,73
agilent_112839,101.409,1000,0,203,415
agilent_11380,36.004,9.244,0,124,90
agilent_114037,40.138,10.698,0,131,106
agilent_11483,52.058,15.477,0,364,382
agilent_11484,47.676,15.109,0,180,173
agilent_11485,35.632,1000,0,639,459
agilent_116075,37.718,1000,0,434,330
agilent_116490,37.204,7.491,0.01,88,66
agilent_1167,72.949,15.256,0,544,800
agilent_116974,89.155,1000,0,370,665
agilent_118041,36.318,8.7,0.001,112,82
agilent_118085,29.87,9.704,0,186,112
agilent_118548,46.876,1000,0,309,292
agilent_119064,27.819,7.951,0.003,148,83
agilent_11947,182.423,15.353,0,800,2942
agilent_11948,120.371,1000,0,1083,2628
agilent_11949,183.539,15.654,0,320,1184
agilent_119817,130.706,15.654,0,63,166
agilent_12000,1438.548,12.672,0,3,87
agilent_12001,843.287,14.477,0,6,102
agilent_12011,25.727,14.808,0,590,306
agilent_12012,24.296,8.055,0.003,196,96
agilent_12013,33.822,9.941,0,154,105
agilent_12015,126.764,15.176,0,1091,2788
agilent_12016,113.768,14.913,0,2099,4814
agilent_12017,121.402,15.256,0,342,837
agilent_12018,482.162,15.955,0,75,729
