ID,fold_change,neglogp,padj,input,count
agilent_100089,57.804,11.198,0,137,71
agilent_100179,179.699,1000,0,126,203
agilent_100272,467.395,1000,0,21,88
agilent_100465,28.599,7.468,0.007,234,60
agilent_100813,8.056,7.283,0.011,1523,110
agilent_100987,267.69,10.452,0,10,24
agilent_101098,85.929,1000,0,196,151
agilent_101664,66.623,13.622,0,149,89
agilent_102100,24.867,7.206,0.013,305,68
agilent_102851,37.004,12.58,0,425,141
agilent_103664,190.27,11.142,0,17,29
agilent_103873,931.27,1000,0,83,693
agilent_103913,50.699,7.951,0.002,99,45
agilent_103918,85.464,11.583,0,77,59
agilent_104194,88.056,8.398,0.001,38,30
agilent_10447,33.893,7.851,0.003,181,55
agilent_105333,77.014,7.733,0.004,42,29
agilent_105398,38.008,1000,0,807,275
agilent_105467,49.444,7.662,0.005,97,43
agilent_105502,54.226,14.386,0,253,123
agilent_105647,81.754,15.477,0,367,269
agilent_105957,59.049,10.387,0,119,63
agilent_105981,58.986,15.955,0,416,220
agilent_106448,69.864,10.386,0,91,57
agilent_106628,53.431,11.77,0,167,80
agilent_106745,57.668,1000,0,323,167
agilent_107038,239.009,6.676,0.045,7,15
agilent_107142,89.69,15.654,0,194,156
agilent_107315,19.034,7.751,0.004,586,100
agilent_107529,59.798,15.654,0,263,141
agilent_10815,317.586,15.477,0,452,1287
agilent_108504,9.89,9.903,0,1703,151
agilent_108632,28.172,6.768,0.037,194,49
agilent_108836,80.542,15.477,0,493,356
agilent_109099,10.667,7.055,0.019,1077,103
agilent_109325,27.219,8.745,0,377,92
agilent_10960,47.715,15.353,0,1288,551
agilent_110104,62.608,15.256,0,212,119
agilent_110572,46.359,12.18,0,243,101
agilent_110705,56.862,9.067,0,102,52
agilent_112074,29.996,9.694,0,383,103
agilent_112338,24.212,8.178,0.001,410,89
agilent_11266,55.08,15.353,0,405,200
agilent_11272,34.181,8.033,0.002,186,57
agilent_11275,85.396,15.955,0,192,147
agilent_11276,65.448,11.621,0,121,71
agilent_11277,61.459,15.477,0,392,216
agilent_11278,31.227,15.955,0,1443,404
agilent_11279,36.378,10.747,0,325,106
agilent_11281,61.639,8.334,0.001,76,42
agilent_112839,31.318,7.689,0.004,203,57
agilent_114202,28.551,9.701,0,418,107
agilent_114932,299.757,1000,0,16,43
agilent_118993,43.417,8.935,0,149,58
agilent_119064,79.885,15.654,0,148,106
agilent_12000,6357.632,1000,0,3,171
agilent_12001,6673.655,1000,0,6,359
agilent_12002,2342.286,1000,0,2,42
agilent_12004,91.512,15.654,0,518,425
agilent_12005,134.325,15.955,0,93,112
agilent_12006,49.836,7.581,0.006,94,42
agilent_12009,21.138,10.021,0,744,141
agilent_12011,175.246,15.477,0,590,927
agilent_12012,126.902,1000,0,196,223
agilent_12013,244.079,15.477,0,154,337
agilent_12014,11.266,9.976,0,1485,150
agilent_12018,1301.27,1000,0,75,875
agilent_12019,1366.207,15.654,0,221,2707
agilent_12020,827.882,1000,0,374,2776
agilent_12024,4737.059,1000,0,17,722
agilent_120378,26.355,6.92,0.026,237,56
agilent_120434,154.293,15.955,0,60,83
agilent_120730,35.819,9.503,0,246,79
agilent_122,75.191,15.955,0,402,271
agilent_122879,64.795,15.654,0,346,201
agilent_124584,18.64,8.745,0,730,122
agilent_12659,114.593,15.051,0,73,75
agilent_127797,56.747,6.641,0.049,57,29
agilent_128274,96.354,15.955,0,191,165
agilent_129495,473.058,15.654,0,257,1090
agilent_130638,152.304,15.477,0,684,934
agilent_130807,25.316,10.429,0,608,138
agilent_131225,34.425,7.481,0.007,162,50
agilent_131675,158.011,11.65,0,24,34
agilent_131829,154.388,15.654,0,177,245
