ID,fold_change,neglogp,padj,input,count
agilent_100150,16.36,8.769,0,432,42
agilent_100240,18.88,6.697,0.047,205,23
agilent_100653,64.342,8.246,0.001,34,13
agilent_101372,39.01,15.654,0,220,51
agilent_101397,39.458,12.316,0,145,34
agilent_102181,10.164,7.114,0.018,745,45
agilent_105417,112.186,1000,0,39,26
agilent_106297,19.947,15.256,0,793,94
agilent_107433,28.333,10.226,0,196,33
agilent_107529,30.712,13.599,0,263,48
agilent_107744,18.461,7.211,0.014,237,26
agilent_108006,35.242,12.746,0,191,40
agilent_10838,40.7,15.955,0,215,52
agilent_1088,50.917,15.654,0,737,223
agilent_109013,43.488,10.514,0,89,23
agilent_109226,39.72,15.477,0,555,131
agilent_10959,29.157,10.757,0,202,35
agilent_10960,8.884,9.99,0,1288,68
agilent_110488,18.485,7.788,0.004,264,29
agilent_11270,17.831,8.164,0.002,302,32
agilent_11271,13.329,6.746,0.042,404,32
agilent_11272,23.523,8.057,0.002,186,26
agilent_113439,29.313,9.23,0,155,27
agilent_113964,30.521,11.377,0,204,37
agilent_114632,22.042,11.723,0,397,52
agilent_114814,9.603,6.85,0.033,771,44
agilent_1167,38.358,15.654,0,544,124
agilent_116805,73.806,14.321,0,57,25
agilent_117447,16.964,6.759,0.04,248,25
agilent_118201,46.388,15.654,0,341,94
agilent_118851,19.395,8.848,0,295,34
agilent_11947,29.449,1000,0,800,140
agilent_11948,17.092,15.176,0,1083,110
agilent_11949,32.078,1000,0,320,61
agilent_12000,1234.042,1000,0,3,22
agilent_12001,1318.181,1000,0,6,47
agilent_12009,11.309,8.019,0.002,744,50
agilent_12011,98.971,15.955,0,590,347
agilent_12012,76.412,1000,0,196,89
agilent_12013,76.49,1000,0,154,70
agilent_12014,6.119,7.205,0.015,1485,54
agilent_12015,55.99,15.477,0,1091,363
agilent_12016,60.689,1000,0,2099,757
agilent_12017,58.061,15.955,0,342,118
agilent_12018,498.104,1000,0,75,222
agilent_12019,482.753,1000,0,221,634
agilent_12020,378.401,1000,0,374,841
agilent_12024,663.215,1000,0,17,67
agilent_120967,37.615,8.678,0,85,19
agilent_121619,8.284,9.667,0,1361,67
agilent_124779,16.112,6.964,0.025,282,27
agilent_12509,12.183,1000,0,2058,149
agilent_12510,14.628,15.477,0,1622,141
agilent_12511,15.017,7.532,0.007,381,34
agilent_12512,13.559,14.808,0,1179,95
agilent_12513,12.934,14.955,0,1275,98
agilent_126335,117.51,1000,0,295,206
agilent_127037,13.71,9.075,0,626,51
agilent_12740,74.942,1000,0,247,110
agilent_128148,85.92,15.353,0,1512,772
agilent_128880,20.209,11.074,0,433,52
agilent_129495,123.099,15.955,0,257,188
agilent_130111,22.574,9.276,0,246,33
agilent_130668,74.431,15.654,0,260,115
agilent_130807,33.213,15.654,0,608,120
agilent_131276,12.174,7.922,0.003,622,45
agilent_132716,66.291,1000,0,99,39
agilent_133222,249.613,1000,0,120,178
agilent_13363,46.581,1000,0,401,111
agilent_1337,26.787,15.353,0,490,78
agilent_134404,21.495,15.353,0,869,111
agilent_135148,26.194,9.874,0,212,33
agilent_135255,30.708,13.972,0,274,50
agilent_136266,51.215,8.069,0.002,46,14
agilent_136533,21.224,8.066,0.002,222,28
agilent_137230,57.107,1000,0,498,169
agilent_137474,54.741,13.037,0,83,27
agilent_137534,21.163,12.557,0,493,62
agilent_140136,56.093,15.477,0,555,185
agilent_140151,98.275,1000,0,125,73
agilent_140273,18.698,12.417,0,594,66
agilent_140424,13.383,8.577,0.001,591,47
agilent_14070,26.925,9.796,0,200,32
agilent_14241,14.546,9.998,0,671,58
agilent_143066,31.891,13.602,0,248,47
agilent_14399,24.747,7.095,0.019,136,20
agilent_144773,22.176,9.401,0,258,34
agilent_146386,27.096,11.02,0,236,38
agilent_14764,55.441,1000,0,516,170
agilent_148302,33.791,14.523,0,249,50
agilent_148409,16.704,7.083,0.019,272,27
agilent_148982,28.046,6.927,0.027,102,17
agilent_149908,31.915,10.826,0,174,33
agilent_150095,61.716,15.353,0,818,300
agilent_150277,42.223,15.654,0,550,138
agilent_153168,27.481,15.955,0,943,154
agilent_153298,78.881,9.935,0,32,15
agilent_154638,29.731,13.787,0,283,50
agilent_154953,30.336,14.436,0,294,53
agilent_155382,25.889,9.232,0,195,30
agilent_156493,90.009,14.612,0,43,23
agilent_158972,95.358,11.709,0,30,17
agilent_159126,22.119,15.654,0,776,102
agilent_159911,14.265,9.96,0,696,59
agilent_160375,14.633,8.268,0.001,483,42
agilent_161898,453.321,1000,0,49,132
agilent_16209,40.824,15.654,0,709,172
agilent_162201,16.643,7.071,0.02,273,27
agilent_162436,7.429,12.854,0,2152,95
agilent_162437,8.725,9.676,0,1273,66
agilent_162642,14.103,15.051,0,2100,176
agilent_163833,40.667,11.526,0,120,29
agilent_164695,8.986,8.273,0.001,1030,55
agilent_165731,9.458,8.793,0,1032,58
agilent_166420,19.919,8.042,0.002,245,29
agilent_166869,16.333,7.874,0.003,340,33
agilent_167150,9.815,1000,0,3549,207
agilent_167634,29.302,15.353,0,603,105
agilent_1683,15.75,10.436,0,609,57
