ID,fold_change,neglogp,padj,input,count
agilent_100803,40.741,14.808,0,287,225
agilent_100991,1091.311,15.955,0,13,273
agilent_101730,14.716,9.93,0,678,192
agilent_102644,24944.246,8.195,0.002,0.1,48
agilent_103212,183.884,1000,0,39,138
agilent_105317,5113.57,1000,0,5,492
agilent_10560,21306.543,7.166,0.021,0.1,41
agilent_106598,73.432,9.035,0,46,65
agilent_107074,31.667,10.673,0,192,117
agilent_1075,14.974,11.628,0,826,238
agilent_107529,238.101,15.256,0,263,1205
agilent_107650,33.033,12.951,0,258,164
agilent_108316,16.473,10.041,0,571,181
agilent_10959,23.668,8.119,0.002,202,92
agilent_10960,102.442,1000,0,1288,2539
agilent_109706,12.808,8.232,0.002,637,157
agilent_11038,30.879,8.586,0.001,138,82
agilent_11048,45.647,8.246,0.002,74,65
agilent_110572,55.817,15.955,0,243,261
agilent_111308,44.956,1000,0,252,218
agilent_11153,59.962,8.199,0.002,52,60
agilent_11270,31.146,13.259,0,302,181
agilent_11271,30.486,15.256,0,404,237
agilent_11272,42.468,14.122,0,186,152
agilent_112839,81.919,1000,0,203,320
agilent_113334,13.722,6.848,0.043,409,108
agilent_114258,31.18,8.139,0.002,125,75
agilent_11483,14.991,6.961,0.033,364,105
agilent_116147,20.787,10.961,0,430,172
agilent_1167,61.424,1000,0,544,643
agilent_116882,38.27,10.235,0,129,95
agilent_117169,64.097,15.477,0,377,465
agilent_117529,153.456,15.654,0,85,251
agilent_11947,161.163,15.051,0,800,2481
agilent_11948,116.314,1000,0,1083,2424
agilent_11949,145.183,15.654,0,320,894
agilent_12000,866.12,8.368,0.001,3,50
agilent_12001,1056.666,1000,0,6,122
agilent_12006,37.593,8.097,0.002,94,68
agilent_12008,29.097,14.808,0,484,271
agilent_12009,33.457,1000,0,744,479
agilent_12010,28.09,9.25,0,185,100
agilent_12011,207.957,1000,0,590,2361
agilent_12012,155.371,1000,0,196,586
agilent_120133,25.625,10.621,0,290,143
agilent_12013,264.898,15.256,0,154,785
agilent_12014,19.667,1000,0,1485,562
agilent_12015,147.661,1000,0,1091,3100
agilent_12016,127.826,15.353,0,2099,5163
agilent_12017,162.132,1000,0,342,1067
agilent_12018,418.509,15.955,0,75,604
agilent_12019,410.799,1000,0,221,1747
agilent_12020,298.881,1000,0,374,2151
agilent_12024,635.834,1000,0,17,208
agilent_120674,46.946,1000,0,207,187
agilent_121350,8.532,9.079,0,1480,243
agilent_121687,57.834,15.051,0,124,138
agilent_122394,119.005,15.955,0,100,229
agilent_123141,36.421,13.62,0,234,164
agilent_124047,29.837,1000,0,526,302
agilent_125554,36.972,12.802,0,201,143
agilent_1256,9.235,7.468,0.01,906,161
agilent_127300,20.451,9.783,0,371,146
agilent_128532,17.433,1000,0,942,316
agilent_128788,20.611,12.891,0,590,234
agilent_129495,140.938,15.353,0,257,697
agilent_129936,26.555,8.651,0.001,182,93
agilent_130807,31.796,15.955,0,608,372
agilent_13182,34298.338,10.797,0,0.1,66
agilent_131971,39.882,8.058,0.003,86,66
agilent_132011,24.455,12.869,0,425,200
agilent_133116,46.155,13.685,0,152,135
agilent_133222,339.086,15.477,0,120,783
agilent_134048,42.478,10.538,0,115,94
agilent_134218,39.532,15.955,0,280,213
agilent_134649,34.55,11.333,0,182,121
agilent_135148,309.597,15.955,0,212,1263
agilent_135186,43.01,1000,0,702,581
agilent_135255,20.863,8.324,0.001,274,110
agilent_135565,39.795,9.633,0,111,85
agilent_135701,47809.804,14.492,0,0.1,92
agilent_136726,15.118,7.294,0.015,385,112
agilent_136861,18.189,9.101,0,400,140
agilent_137474,92.038,15.654,0,83,147
agilent_139036,19.921,7.407,0.012,240,92
agilent_139219,34.541,10.796,0,167,111
agilent_139647,114.767,1000,0,355,784
agilent_140000,300.255,8.429,0.001,9,52
agilent_140151,480.592,15.654,0,125,1156
agilent_1414,240.521,15.955,0,113,523
agilent_142394,62.157,8.359,0.001,51,61
agilent_143850,53.496,12.216,0,102,105
agilent_143981,29.546,11.333,0,248,141
agilent_146223,18.497,6.79,0.049,236,84
agilent_1463,24.128,7.486,0.01,168,78
agilent_14706,11.619,6.921,0.036,568,127
agilent_147109,69.012,15.654,0,125,166
agilent_147336,18.908,1000,0,874,318
agilent_147648,22.328,8.746,0.001,263,113
agilent_147859,7.889,6.973,0.032,1054,160
